song,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Stuck With You,Huey Lewis & The News,65,0.704,0.544,4.0,-11.402,0.0,0.026,0.0873,1.66e-05,0.041,0.628,120.717,audio_features,2cFl7utlqyZjCXN1G5nRvA,spotify:track:2cFl7utlqyZjCXN1G5nRvA,https://api.spotify.com/v1/tracks/2cFl7utlqyZjCXN1G5nRvA,https://api.spotify.com/v1/audio-analysis/2cFl7utlqyZjCXN1G5nRvA,269573.0,4.0
Lessons In Love,Level 42,69,0.709,0.839,7.0,-8.403,1.0,0.0367,0.159,0.00209,0.301,0.864,113.186,audio_features,3EGI5qmVmGlfgy9BmNb1R8,spotify:track:3EGI5qmVmGlfgy9BmNb1R8,https://api.spotify.com/v1/tracks/3EGI5qmVmGlfgy9BmNb1R8,https://api.spotify.com/v1/audio-analysis/3EGI5qmVmGlfgy9BmNb1R8,246013.0,4.0
Holding Back the Years - 2008 Remaster,Simply Red,68,0.707,0.514,9.0,-8.885,0.0,0.0281,0.58,0.000159,0.0953,0.524,86.035,audio_features,1yg7fwwYmx9DQ2TdXUmfpJ,spotify:track:1yg7fwwYmx9DQ2TdXUmfpJ,https://api.spotify.com/v1/tracks/1yg7fwwYmx9DQ2TdXUmfpJ,https://api.spotify.com/v1/audio-analysis/1yg7fwwYmx9DQ2TdXUmfpJ,269840.0,4.0
There'll Be Sad Songs (To Make You Cry),Billy Ocean,52,0.563,0.458,0.0,-7.673,1.0,0.0305,0.748,0.0,0.103,0.259,79.738,audio_features,1mP8BJQBRZWjSQLVmxQEyG,spotify:track:1mP8BJQBRZWjSQLVmxQEyG,https://api.spotify.com/v1/tracks/1mP8BJQBRZWjSQLVmxQEyG,https://api.spotify.com/v1/audio-analysis/1mP8BJQBRZWjSQLVmxQEyG,292680.0,4.0
Invisible Touch - 2007 Remaster,Genesis,61,0.617,0.931,0.0,-6.845,1.0,0.0345,0.186,0.00166,0.171,0.849,131.014,audio_features,0xpBr84T3FTm9j4D1MdPtk,spotify:track:0xpBr84T3FTm9j4D1MdPtk,https://api.spotify.com/v1/tracks/0xpBr84T3FTm9j4D1MdPtk,https://api.spotify.com/v1/audio-analysis/0xpBr84T3FTm9j4D1MdPtk,208027.0,4.0
Word Up,Cameo,65,0.878,0.84,6.0,-13.105,0.0,0.064,0.0421,0.0035,0.053,0.882,116.222,audio_features,7LoGfKBAaOl0nxhodJ1240,spotify:track:7LoGfKBAaOl0nxhodJ1240,https://api.spotify.com/v1/tracks/7LoGfKBAaOl0nxhodJ1240,https://api.spotify.com/v1/audio-analysis/7LoGfKBAaOl0nxhodJ1240,260000.0,4.0
When I Think Of You,Janet Jackson,55,0.759,0.639,9.0,-11.386,1.0,0.0425,0.084,0.0331,0.0518,0.706,116.207,audio_features,3mJ6pNcFM2CkykCYSREdKT,spotify:track:3mJ6pNcFM2CkykCYSREdKT,https://api.spotify.com/v1/tracks/3mJ6pNcFM2CkykCYSREdKT,https://api.spotify.com/v1/audio-analysis/3mJ6pNcFM2CkykCYSREdKT,235493.0,4.0
Everybody Have Fun Tonight,Wang Chung,60,0.728,0.619,9.0,-12.265,1.0,0.0379,0.0884,8.44e-05,0.039,0.747,128.845,audio_features,6qBSGvyUzqNQv8XtnzCr9n,spotify:track:6qBSGvyUzqNQv8XtnzCr9n,https://api.spotify.com/v1/tracks/6qBSGvyUzqNQv8XtnzCr9n,https://api.spotify.com/v1/audio-analysis/6qBSGvyUzqNQv8XtnzCr9n,287360.0,4.0
The Rain,Oran Juice Jones,47,0.729,0.769,0.0,-15.838,0.0,0.0471,0.0186,2.73e-05,0.335,0.844,109.148,audio_features,7FesdPPnPPE70f4Xyjv71H,spotify:track:7FesdPPnPPE70f4Xyjv71H,https://api.spotify.com/v1/tracks/7FesdPPnPPE70f4Xyjv71H,https://api.spotify.com/v1/audio-analysis/7FesdPPnPPE70f4Xyjv71H,309400.0,4.0
Don't Leave Me This Way,Thelma Houston,57,0.553,0.839,0.0,-5.844,0.0,0.116,0.153,6e-05,0.13,0.673,121.819,audio_features,2rBBhFXtuMoGuwYTSDpAdF,spotify:track:2rBBhFXtuMoGuwYTSDpAdF,https://api.spotify.com/v1/tracks/2rBBhFXtuMoGuwYTSDpAdF,https://api.spotify.com/v1/audio-analysis/2rBBhFXtuMoGuwYTSDpAdF,217733.0,4.0
Don't Forget Me (When I'm Gone),Glass Tiger,54,0.588,0.831,9.0,-4.463,1.0,0.0295,0.101,0.00288,0.175,0.706,109.756,audio_features,2G0ioyDyvIT1hu71VePzOL,spotify:track:2G0ioyDyvIT1hu71VePzOL,https://api.spotify.com/v1/tracks/2G0ioyDyvIT1hu71VePzOL,https://api.spotify.com/v1/audio-analysis/2G0ioyDyvIT1hu71VePzOL,248200.0,4.0
Living Doll,Cliff Richard & The Shadows,36,0.614,0.507,9.0,-7.24,1.0,0.0473,0.47,0.0,0.101,0.784,62.175,audio_features,7uh4n1oxt2ewgi5Ly8ZHyW,spotify:track:7uh4n1oxt2ewgi5Ly8ZHyW,https://api.spotify.com/v1/tracks/7uh4n1oxt2ewgi5Ly8ZHyW,https://api.spotify.com/v1/audio-analysis/7uh4n1oxt2ewgi5Ly8ZHyW,156827.0,4.0
Typical Male,Tina Turner,52,0.762,0.745,1.0,-7.772,0.0,0.0407,0.0172,0.0137,0.0612,0.794,106.013,audio_features,2fjJt3OQ8MPaZ3LMzAWiTA,spotify:track:2fjJt3OQ8MPaZ3LMzAWiTA,https://api.spotify.com/v1/tracks/2fjJt3OQ8MPaZ3LMzAWiTA,https://api.spotify.com/v1/audio-analysis/2fjJt3OQ8MPaZ3LMzAWiTA,256827.0,4.0
What Have You Done For Me Lately,Janet Jackson,49,0.846,0.396,1.0,-12.408,1.0,0.0677,0.0157,0.0116,0.0656,0.841,114.045,audio_features,2SFq0UIiBWkBgky0fkrHP0,spotify:track:2SFq0UIiBWkBgky0fkrHP0,https://api.spotify.com/v1/tracks/2SFq0UIiBWkBgky0fkrHP0,https://api.spotify.com/v1/audio-analysis/2SFq0UIiBWkBgky0fkrHP0,299493.0,4.0
Nasty,Janet Jackson,54,0.839,0.89,1.0,-11.697,0.0,0.0628,0.452,0.0224,0.0866,0.575,103.652,audio_features,07OzC5JlcaDwEkzWmvqp6y,spotify:track:07OzC5JlcaDwEkzWmvqp6y,https://api.spotify.com/v1/tracks/07OzC5JlcaDwEkzWmvqp6y,https://api.spotify.com/v1/audio-analysis/07OzC5JlcaDwEkzWmvqp6y,243133.0,4.0
Conga!,Miami Sound Machine,65,0.789,0.656,2.0,-14.825,1.0,0.0474,0.168,0.0409,0.0311,0.865,122.237,audio_features,3FdHgoJbH3DXNtGLh56pFu,spotify:track:3FdHgoJbH3DXNtGLh56pFu,https://api.spotify.com/v1/tracks/3FdHgoJbH3DXNtGLh56pFu,https://api.spotify.com/v1/audio-analysis/3FdHgoJbH3DXNtGLh56pFu,254000.0,4.0
Came Out Swinging,The Wonder Years,57,0.326,0.886,1.0,-5.677,1.0,0.165,0.0132,0.0,0.125,0.395,103.686,audio_features,4mVzCmTZeBOkvSQsuvFQWh,spotify:track:4mVzCmTZeBOkvSQsuvFQWh,https://api.spotify.com/v1/tracks/4mVzCmTZeBOkvSQsuvFQWh,https://api.spotify.com/v1/audio-analysis/4mVzCmTZeBOkvSQsuvFQWh,244745.0,4.0
"Living in America - From ""Rocky IV"" Soundtrack",James Brown,56,0.754,0.854,0.0,-7.114,1.0,0.0363,0.00148,0.00692,0.0675,0.761,113.908,audio_features,4Y5yjzs9FFw5qIgfZBd43I,spotify:track:4Y5yjzs9FFw5qIgfZBd43I,https://api.spotify.com/v1/tracks/4Y5yjzs9FFw5qIgfZBd43I,https://api.spotify.com/v1/audio-analysis/4Y5yjzs9FFw5qIgfZBd43I,282840.0,4.0
Chain Reaction,Diana Ross,49,0.806,0.6,11.0,-9.642,1.0,0.0329,0.091,0.000436,0.0836,0.756,127.814,audio_features,3N3UmpRUvoZQrUREMen54e,spotify:track:3N3UmpRUvoZQrUREMen54e,https://api.spotify.com/v1/tracks/3N3UmpRUvoZQrUREMen54e,https://api.spotify.com/v1/audio-analysis/3N3UmpRUvoZQrUREMen54e,227880.0,4.0
Absolute Beginners - 2002 Remaster,David Bowie,55,0.563,0.77,2.0,-8.672,1.0,0.0388,0.0712,0.125,0.205,0.43,114.229,audio_features,5PBFhuXB9tgBaP31nfbkS5,spotify:track:5PBFhuXB9tgBaP31nfbkS5,https://api.spotify.com/v1/tracks/5PBFhuXB9tgBaP31nfbkS5,https://api.spotify.com/v1/audio-analysis/5PBFhuXB9tgBaP31nfbkS5,337667.0,4.0
These Dreams,Heart,65,0.535,0.532,11.0,-9.865,1.0,0.0291,0.508,0.0,0.0868,0.3,79.106,audio_features,22wWxHGHRH8gZXNDXRgSqY,spotify:track:22wWxHGHRH8gZXNDXRgSqY,https://api.spotify.com/v1/tracks/22wWxHGHRH8gZXNDXRgSqY,https://api.spotify.com/v1/audio-analysis/22wWxHGHRH8gZXNDXRgSqY,254476.0,4.0
In the Army Now 2010,Status Quo,18,0.497,0.604,9.0,-5.881,0.0,0.0337,0.0759,0.0,0.0791,0.851,209.259,audio_features,6B0g7kIHu1QNIKRo4a8DLW,spotify:track:6B0g7kIHu1QNIKRo4a8DLW,https://api.spotify.com/v1/tracks/6B0g7kIHu1QNIKRo4a8DLW,https://api.spotify.com/v1/audio-analysis/6B0g7kIHu1QNIKRo4a8DLW,261973.0,4.0
You Give Love A Bad Name,Bon Jovi,82,0.541,0.96,0.0,-2.947,0.0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,audio_features,0rmGAIH9LNJewFw7nKzZnc,spotify:track:0rmGAIH9LNJewFw7nKzZnc,https://api.spotify.com/v1/tracks/0rmGAIH9LNJewFw7nKzZnc,https://api.spotify.com/v1/audio-analysis/0rmGAIH9LNJewFw7nKzZnc,222707.0,4.0
Holiday Rap - Version 1986,MC Miker & DJ Sven,55,0.882,0.816,2.0,-6.967,1.0,0.0762,0.0388,0.0,0.0841,0.888,115.993,audio_features,2wCgOxYof67qXam24a3pHz,spotify:track:2wCgOxYof67qXam24a3pHz,https://api.spotify.com/v1/tracks/2wCgOxYof67qXam24a3pHz,https://api.spotify.com/v1/audio-analysis/2wCgOxYof67qXam24a3pHz,266275.0,4.0
Party All the Time,Eddie Murphy,61,0.699,0.692,11.0,-13.045,1.0,0.0456,0.00979,0.000326,0.0427,0.677,135.03,audio_features,6N5DRCQUSXT1qQqmqsO92B,spotify:track:6N5DRCQUSXT1qQqmqsO92B,https://api.spotify.com/v1/tracks/6N5DRCQUSXT1qQqmqsO92B,https://api.spotify.com/v1/audio-analysis/6N5DRCQUSXT1qQqmqsO92B,253293.0,4.0
Secret Lovers,Atlantic Starr,53,0.339,0.379,0.0,-15.08,1.0,0.0528,0.653,3.56e-06,0.219,0.429,74.142,audio_features,4nKPgKXfFiPW7cNex5oDtt,spotify:track:4nKPgKXfFiPW7cNex5oDtt,https://api.spotify.com/v1/tracks/4nKPgKXfFiPW7cNex5oDtt,https://api.spotify.com/v1/audio-analysis/4nKPgKXfFiPW7cNex5oDtt,330667.0,4.0
I Want to Wake Up With You,Boris Gardiner & Rudy Thomas & Steven Stanley,38,0.712,0.323,3.0,-17.612,1.0,0.0444,0.721,8.39e-06,0.112,0.73,81.527,audio_features,24WQvfKUCLKN1z0AcnNCc7,spotify:track:24WQvfKUCLKN1z0AcnNCc7,https://api.spotify.com/v1/tracks/24WQvfKUCLKN1z0AcnNCc7,https://api.spotify.com/v1/audio-analysis/24WQvfKUCLKN1z0AcnNCc7,241760.0,4.0
"If You Leave - From ""Pretty In Pink""",Orchestral Manoeuvres In The Dark,59,0.635,0.684,0.0,-11.687,1.0,0.0329,0.088,0.156,0.0755,0.892,120.269,audio_features,05oFyvdztPdpwSwpoclD4c,spotify:track:05oFyvdztPdpwSwpoclD4c,https://api.spotify.com/v1/tracks/05oFyvdztPdpwSwpoclD4c,https://api.spotify.com/v1/audio-analysis/05oFyvdztPdpwSwpoclD4c,268547.0,4.0
Bad Boy,Miami Sound Machine,50,0.627,0.455,0.0,-16.185,0.0,0.0806,0.0475,0.0543,0.0432,0.858,181.498,audio_features,5AM6VOkN7ficA2O04f5JG1,spotify:track:5AM6VOkN7ficA2O04f5JG1,https://api.spotify.com/v1/tracks/5AM6VOkN7ficA2O04f5JG1,https://api.spotify.com/v1/audio-analysis/5AM6VOkN7ficA2O04f5JG1,235507.0,4.0
Mad About You,Belinda Carlisle,54,0.426,0.578,9.0,-11.514,1.0,0.0379,0.0134,9.08e-05,0.072,0.45,71.706,audio_features,1SWfuzL0VJx1oYnEtqueSr,spotify:track:1SWfuzL0VJx1oYnEtqueSr,https://api.spotify.com/v1/tracks/1SWfuzL0VJx1oYnEtqueSr,https://api.spotify.com/v1/audio-analysis/1SWfuzL0VJx1oYnEtqueSr,216560.0,4.0
Something About You,Level 42,55,0.72,0.562,6.0,-12.707,0.0,0.0336,0.0542,0.00441,0.0953,0.798,104.982,audio_features,77NwdlKUIMS3gvvJeO5KK1,spotify:track:77NwdlKUIMS3gvvJeO5KK1,https://api.spotify.com/v1/tracks/77NwdlKUIMS3gvvJeO5KK1,https://api.spotify.com/v1/audio-analysis/77NwdlKUIMS3gvvJeO5KK1,265000.0,4.0
"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,78,0.544,0.897,3.0,-6.056,0.0,0.0471,0.241,0.0,0.13,0.647,157.17,audio_features,34x6hEJgGAOQvmlMql5Ige,spotify:track:34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/tracks/34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/audio-analysis/34x6hEJgGAOQvmlMql5Ige,215133.0,4.0
I Miss You,Klymaxx,49,0.553,0.345,5.0,-18.267,1.0,0.0342,0.499,0.0,0.252,0.305,139.562,audio_features,3d6UefBBvhqHxJLZdm8scF,spotify:track:3d6UefBBvhqHxJLZdm8scF,https://api.spotify.com/v1/tracks/3d6UefBBvhqHxJLZdm8scF,https://api.spotify.com/v1/audio-analysis/3d6UefBBvhqHxJLZdm8scF,333267.0,4.0
Sweet Freedom,Michael McDonald,49,0.778,0.625,0.0,-12.031,0.0,0.0402,0.106,0.0166,0.0678,0.962,114.863,audio_features,4ZsYF5rjUXIwds6KNimPRo,spotify:track:4ZsYF5rjUXIwds6KNimPRo,https://api.spotify.com/v1/tracks/4ZsYF5rjUXIwds6KNimPRo,https://api.spotify.com/v1/audio-analysis/4ZsYF5rjUXIwds6KNimPRo,459907.0,4.0
Brother Louie,Modern Talking,71,0.783,0.836,0.0,-9.223,0.0,0.0486,0.396,0.0236,0.135,0.831,108.966,audio_features,5zWZ9iNevP0397xB3jWV2z,spotify:track:5zWZ9iNevP0397xB3jWV2z,https://api.spotify.com/v1/tracks/5zWZ9iNevP0397xB3jWV2z,https://api.spotify.com/v1/audio-analysis/5zWZ9iNevP0397xB3jWV2z,222667.0,4.0
Amanda,Boston,65,0.449,0.424,7.0,-14.06,1.0,0.0323,0.32,1.69e-06,0.107,0.259,125.494,audio_features,4gpext9x0CbdD9NWaa4nDj,spotify:track:4gpext9x0CbdD9NWaa4nDj,https://api.spotify.com/v1/tracks/4gpext9x0CbdD9NWaa4nDj,https://api.spotify.com/v1/audio-analysis/4gpext9x0CbdD9NWaa4nDj,256200.0,4.0
The Next Time I Fall (with Amy Grant),Peter Cetera & Amy Grant,61,0.645,0.431,8.0,-10.178,1.0,0.0272,0.438,0.000634,0.0709,0.336,118.223,audio_features,7zSDDsIlks515d0tZGM64x,spotify:track:7zSDDsIlks515d0tZGM64x,https://api.spotify.com/v1/tracks/7zSDDsIlks515d0tZGM64x,https://api.spotify.com/v1/audio-analysis/7zSDDsIlks515d0tZGM64x,226133.0,4.0
Why Can't This Be Love,Van Halen,67,0.531,0.626,0.0,-13.371,1.0,0.0452,0.0606,0.0,0.0767,0.746,88.236,audio_features,0TaT50ZZxT4ytZxuqkE3A9,spotify:track:0TaT50ZZxT4ytZxuqkE3A9,https://api.spotify.com/v1/tracks/0TaT50ZZxT4ytZxuqkE3A9,https://api.spotify.com/v1/audio-analysis/0TaT50ZZxT4ytZxuqkE3A9,227693.0,4.0
Two of Hearts,Stacey Q,62,0.824,0.506,5.0,-7.12,0.0,0.0291,0.124,0.0,0.113,0.654,130.717,audio_features,2dURQIBrw3XcHyVZlfdpC1,spotify:track:2dURQIBrw3XcHyVZlfdpC1,https://api.spotify.com/v1/tracks/2dURQIBrw3XcHyVZlfdpC1,https://api.spotify.com/v1/audio-analysis/2dURQIBrw3XcHyVZlfdpC1,239693.0,4.0
Let's Go All The Way,Sly Fox,47,0.633,0.714,5.0,-13.574,1.0,0.0325,0.193,0.000307,0.296,0.865,98.149,audio_features,6eLDMmVI7HF7W56cOrJj00,spotify:track:6eLDMmVI7HF7W56cOrJj00,https://api.spotify.com/v1/tracks/6eLDMmVI7HF7W56cOrJj00,https://api.spotify.com/v1/audio-analysis/6eLDMmVI7HF7W56cOrJj00,239107.0,4.0
The Captain of Her Heart,Double,60,0.671,0.641,8.0,-9.488,1.0,0.0241,0.648,0.000346,0.118,0.385,96.281,audio_features,5EwltLwI9hRLyiTUAjMsQ6,spotify:track:5EwltLwI9hRLyiTUAjMsQ6,https://api.spotify.com/v1/tracks/5EwltLwI9hRLyiTUAjMsQ6,https://api.spotify.com/v1/audio-analysis/5EwltLwI9hRLyiTUAjMsQ6,274617.0,4.0
Harlem Shuffle - Remastered 2009,The Rolling Stones,49,0.742,0.94,2.0,-3.485,1.0,0.0756,0.0866,0.0279,0.319,0.782,121.747,audio_features,2StkuotzPgX5FpSjMpTvlw,spotify:track:2StkuotzPgX5FpSjMpTvlw,https://api.spotify.com/v1/tracks/2StkuotzPgX5FpSjMpTvlw,https://api.spotify.com/v1/audio-analysis/2StkuotzPgX5FpSjMpTvlw,204427.0,4.0
"Showing Out (Get Fresh At the Weekend) - 7"" Version",Mel & Kim,48,0.703,0.838,4.0,-11.782,0.0,0.0638,0.00613,0.0129,0.137,0.767,119.771,audio_features,5hVUbtzEMl8BLwZCG0ZMtD,spotify:track:5hVUbtzEMl8BLwZCG0ZMtD,https://api.spotify.com/v1/tracks/5hVUbtzEMl8BLwZCG0ZMtD,https://api.spotify.com/v1/audio-analysis/5hVUbtzEMl8BLwZCG0ZMtD,214867.0,4.0
All I Need Is a Miracle,Mike & The Mechanics,56,0.602,0.774,0.0,-13.083,1.0,0.0338,0.0312,5.68e-05,0.0497,0.971,135.125,audio_features,1VKXBgsRK7lWDSVbfANlf3,spotify:track:1VKXBgsRK7lWDSVbfANlf3,https://api.spotify.com/v1/tracks/1VKXBgsRK7lWDSVbfANlf3,https://api.spotify.com/v1/audio-analysis/1VKXBgsRK7lWDSVbfANlf3,252427.0,4.0
Atlantis Is Calling (S.O.S. for Love),Modern Talking,59,0.707,0.64,3.0,-11.674,0.0,0.0371,0.214,0.000247,0.0624,0.731,113.448,audio_features,53PlbcGzLTx65vjaS6tG0N,spotify:track:53PlbcGzLTx65vjaS6tG0N,https://api.spotify.com/v1/tracks/53PlbcGzLTx65vjaS6tG0N,https://api.spotify.com/v1/audio-analysis/53PlbcGzLTx65vjaS6tG0N,230000.0,4.0
What You Need,INXS,50,0.685,0.827,11.0,-6.045,1.0,0.0546,0.0238,0.0159,0.328,0.477,116.085,audio_features,04EnF5C2HvYZfGu64Bng7I,spotify:track:04EnF5C2HvYZfGu64Bng7I,https://api.spotify.com/v1/tracks/04EnF5C2HvYZfGu64Bng7I,https://api.spotify.com/v1/audio-analysis/04EnF5C2HvYZfGu64Bng7I,214000.0,4.0
Rumors,Timex Social Club,48,0.873,0.754,8.0,-6.286,1.0,0.0496,0.0377,0.0,0.053,0.556,106.33,audio_features,4yCmtYi6veZS3FcH9lp4O7,spotify:track:4yCmtYi6veZS3FcH9lp4O7,https://api.spotify.com/v1/tracks/4yCmtYi6veZS3FcH9lp4O7,https://api.spotify.com/v1/audio-analysis/4yCmtYi6veZS3FcH9lp4O7,288554.0,4.0
A Love Bizarre,Sheila E.,45,0.768,0.612,1.0,-13.381,1.0,0.0454,0.0217,0.0239,0.0513,0.878,113.798,audio_features,5R6ol4f8WCUCWNrB7Ymf99,spotify:track:5R6ol4f8WCUCWNrB7Ymf99,https://api.spotify.com/v1/tracks/5R6ol4f8WCUCWNrB7Ymf99,https://api.spotify.com/v1/audio-analysis/5R6ol4f8WCUCWNrB7Ymf99,738053.0,4.0
You Can Call Me Al,Paul Simon,76,0.776,0.763,5.0,-8.124,1.0,0.0534,0.182,0.00647,0.077,0.82,128.433,audio_features,0qxYx4F3vm1AOnfux6dDxP,spotify:track:0qxYx4F3vm1AOnfux6dDxP,https://api.spotify.com/v1/tracks/0qxYx4F3vm1AOnfux6dDxP,https://api.spotify.com/v1/audio-analysis/0qxYx4F3vm1AOnfux6dDxP,280000.0,4.0
Who's Johnny,El DeBarge,41,0.675,0.704,0.0,-11.552,0.0,0.048,0.284,0.00273,0.104,0.802,110.675,audio_features,02RbmzVSbkxJVIqMNx47uY,spotify:track:02RbmzVSbkxJVIqMNx47uY,https://api.spotify.com/v1/tracks/02RbmzVSbkxJVIqMNx47uY,https://api.spotify.com/v1/audio-analysis/02RbmzVSbkxJVIqMNx47uY,248467.0,4.0
Spirit in the Sky,Doctor & The Medics,52,0.619,0.546,11.0,-10.206,0.0,0.042,0.0192,0.0,0.0676,0.479,120.675,audio_features,097Tr8QiDLiTQlEoLI96AP,spotify:track:097Tr8QiDLiTQlEoLI96AP,https://api.spotify.com/v1/tracks/097Tr8QiDLiTQlEoLI96AP,https://api.spotify.com/v1/audio-analysis/097Tr8QiDLiTQlEoLI96AP,208106.0,4.0
Bizarre Love Triangle,New Order,67,0.613,0.885,10.0,-7.463,1.0,0.052,0.0804,0.746,0.0997,0.919,118.506,audio_features,6wVViUl2xSRoDK2T7dMZbR,spotify:track:6wVViUl2xSRoDK2T7dMZbR,https://api.spotify.com/v1/tracks/6wVViUl2xSRoDK2T7dMZbR,https://api.spotify.com/v1/audio-analysis/6wVViUl2xSRoDK2T7dMZbR,263213.0,4.0
Hit That Perfect Beat,Bronski Beat,50,0.695,0.836,0.0,-12.965,1.0,0.0395,0.00611,0.0,0.167,0.629,139.825,audio_features,3tt7RFFroussjjtoksGJpE,spotify:track:3tt7RFFroussjjtoksGJpE,https://api.spotify.com/v1/tracks/3tt7RFFroussjjtoksGJpE,https://api.spotify.com/v1/audio-analysis/3tt7RFFroussjjtoksGJpE,219733.0,4.0
We Don't Have To Take Our Clothes Off,Jermaine Stewart,59,0.816,0.707,6.0,-8.601,0.0,0.0363,0.0244,0.000142,0.0469,0.922,123.084,audio_features,7o9KG7iQY8KACz7PZXYpyv,spotify:track:7o9KG7iQY8KACz7PZXYpyv,https://api.spotify.com/v1/tracks/7o9KG7iQY8KACz7PZXYpyv,https://api.spotify.com/v1/audio-analysis/7o9KG7iQY8KACz7PZXYpyv,293240.0,4.0
Don't Get Me Wrong,The Coughee Brothaz,11,0.564,0.931,6.0,-3.515,1.0,0.612,0.0181,2.23e-06,0.171,0.529,76.884,audio_features,3tuvCodOLQZ7nmfZ4XHf5Y,spotify:track:3tuvCodOLQZ7nmfZ4XHf5Y,https://api.spotify.com/v1/tracks/3tuvCodOLQZ7nmfZ4XHf5Y,https://api.spotify.com/v1/audio-analysis/3tuvCodOLQZ7nmfZ4XHf5Y,236640.0,4.0
I Wanna Be A Cowboy,Boys Don't Cry,44,0.749,0.626,0.0,-12.426,1.0,0.0393,0.0115,0.567,0.0558,0.77,142.565,audio_features,38mEFmht9K7UcpHvS9vtJG,spotify:track:38mEFmht9K7UcpHvS9vtJG,https://api.spotify.com/v1/tracks/38mEFmht9K7UcpHvS9vtJG,https://api.spotify.com/v1/audio-analysis/38mEFmht9K7UcpHvS9vtJG,366133.0,4.0
I Didn't Mean To Turn You On,Robert Palmer,49,0.68,0.485,5.0,-15.589,0.0,0.053,0.0937,0.696,0.255,0.967,120.657,audio_features,4JF9MKFo5i85o5ap1JHKYE,spotify:track:4JF9MKFo5i85o5ap1JHKYE,https://api.spotify.com/v1/tracks/4JF9MKFo5i85o5ap1JHKYE,https://api.spotify.com/v1/audio-analysis/4JF9MKFo5i85o5ap1JHKYE,224800.0,4.0
In Your Eyes - 2012 Remaster,Peter Gabriel,57,0.621,0.645,2.0,-9.37,1.0,0.0352,0.0632,9.63e-06,0.0703,0.63,89.284,audio_features,4qN7nSAVTjPfOOz0wkRQpM,spotify:track:4qN7nSAVTjPfOOz0wkRQpM,https://api.spotify.com/v1/tracks/4qN7nSAVTjPfOOz0wkRQpM,https://api.spotify.com/v1/audio-analysis/4qN7nSAVTjPfOOz0wkRQpM,330373.0,4.0
No One Is To Blame,Howard Jones,54,0.743,0.354,9.0,-13.619,1.0,0.0285,0.683,4.55e-05,0.0621,0.8,95.123,audio_features,2K5LRXf7eGH9HzdeNPZc2a,spotify:track:2K5LRXf7eGH9HzdeNPZc2a,https://api.spotify.com/v1/tracks/2K5LRXf7eGH9HzdeNPZc2a,https://api.spotify.com/v1/audio-analysis/2K5LRXf7eGH9HzdeNPZc2a,258400.0,4.0
Sweet Love,Anita Baker,58,0.505,0.669,10.0,-7.255,0.0,0.0231,0.428,0.0,0.0609,0.689,87.541,audio_features,4xVXe1VS5zlQyECVk6GRrL,spotify:track:4xVXe1VS5zlQyECVk6GRrL,https://api.spotify.com/v1/tracks/4xVXe1VS5zlQyECVk6GRrL,https://api.spotify.com/v1/audio-analysis/4xVXe1VS5zlQyECVk6GRrL,262267.0,4.0
Friends & Lovers,Gloria Loring & Carl Anderson,38,0.529,0.222,3.0,-16.093,1.0,0.0298,0.789,0.0,0.096,0.164,111.196,audio_features,2HfKAe4ZlaJXjrggObJ24P,spotify:track:2HfKAe4ZlaJXjrggObJ24P,https://api.spotify.com/v1/tracks/2HfKAe4ZlaJXjrggObJ24P,https://api.spotify.com/v1/audio-analysis/2HfKAe4ZlaJXjrggObJ24P,213013.0,3.0
(Forever) Live And Die,Orchestral Manoeuvres In The Dark,53,0.605,0.545,0.0,-13.603,1.0,0.0297,0.0902,0.244,0.149,0.865,90.179,audio_features,7pFydJbDEToJHtvl6g579k,spotify:track:7pFydJbDEToJHtvl6g579k,https://api.spotify.com/v1/tracks/7pFydJbDEToJHtvl6g579k,https://api.spotify.com/v1/audio-analysis/7pFydJbDEToJHtvl6g579k,218133.0,4.0
My Hometown,Bruce Springsteen,63,0.652,0.338,9.0,-11.58,1.0,0.0367,0.486,5.9e-05,0.0744,0.392,116.881,audio_features,6dahFmHrgncgVJjsI1ws7e,spotify:track:6dahFmHrgncgVJjsI1ws7e,https://api.spotify.com/v1/tracks/6dahFmHrgncgVJjsI1ws7e,https://api.spotify.com/v1/audio-analysis/6dahFmHrgncgVJjsI1ws7e,279667.0,4.0
We Are The World,Usa Gospelchor,4,0.605,0.501,4.0,-11.208,1.0,0.0394,0.441,0.0,0.0803,0.413,135.851,audio_features,1E1gmpE7qEF28WoI2l7mFu,spotify:track:1E1gmpE7qEF28WoI2l7mFu,https://api.spotify.com/v1/tracks/1E1gmpE7qEF28WoI2l7mFu,https://api.spotify.com/v1/audio-analysis/1E1gmpE7qEF28WoI2l7mFu,324893.0,4.0
