song,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,0,0.467,0.508,11,-13.048,0,0.0395,0.000538,0.00205,0.132,0.772,118.753,audio_features,1oojGBUxbMSrvrBnQ1DaBc,spotify:track:1oojGBUxbMSrvrBnQ1DaBc,https://api.spotify.com/v1/tracks/1oojGBUxbMSrvrBnQ1DaBc,https://api.spotify.com/v1/audio-analysis/1oojGBUxbMSrvrBnQ1DaBc,234053,4
Point of Know Return,Kansas,50,0.687,0.59,5,-5.204,1,0.0367,0.0889,0.000173,0.171,0.653,136.232,audio_features,0YoAVHXeEPPzZxK0xPQqYn,spotify:track:0YoAVHXeEPPzZxK0xPQqYn,https://api.spotify.com/v1/tracks/0YoAVHXeEPPzZxK0xPQqYn,https://api.spotify.com/v1/audio-analysis/0YoAVHXeEPPzZxK0xPQqYn,190760,4
Breakdown,Tom Petty and the Heartbreakers,64,0.625,0.35,9,-8.395,0,0.0436,0.398,6.76e-05,0.123,0.69,113.688,audio_features,5x53pbGk6sbl1BGom19QQ5,spotify:track:5x53pbGk6sbl1BGom19QQ5,https://api.spotify.com/v1/tracks/5x53pbGk6sbl1BGom19QQ5,https://api.spotify.com/v1/audio-analysis/5x53pbGk6sbl1BGom19QQ5,163893,4
Going Up The Country,Canned Heat,63,0.653,0.239,5,-18.54,0,0.0453,0.806,0.0146,0.132,0.765,80.392,audio_features,57460SJgSpCXaRJ9YIYHxy,spotify:track:57460SJgSpCXaRJ9YIYHxy,https://api.spotify.com/v1/tracks/57460SJgSpCXaRJ9YIYHxy,https://api.spotify.com/v1/audio-analysis/57460SJgSpCXaRJ9YIYHxy,171373,4
Faithfully,Journey,69,0.202,0.644,11,-5.212,1,0.0324,0.0979,0,0.109,0.252,85.04,audio_features,57ebBLITHpRgRKGrlbxMZS,spotify:track:57ebBLITHpRgRKGrlbxMZS,https://api.spotify.com/v1/tracks/57ebBLITHpRgRKGrlbxMZS,https://api.spotify.com/v1/audio-analysis/57ebBLITHpRgRKGrlbxMZS,267080,5
Eye of the Tiger,Survivor,76,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,audio_features,2HHtWyy5CgaQbC7XSoOb0e,spotify:track:2HHtWyy5CgaQbC7XSoOb0e,https://api.spotify.com/v1/tracks/2HHtWyy5CgaQbC7XSoOb0e,https://api.spotify.com/v1/audio-analysis/2HHtWyy5CgaQbC7XSoOb0e,243773,4
Wheel in the Sky,Journey,66,0.442,0.745,2,-8.623,0,0.0741,0.084,2.18e-05,0.136,0.368,105.184,audio_features,215wUTQQUo2PElJFEFoB0d,spotify:track:215wUTQQUo2PElJFEFoB0d,https://api.spotify.com/v1/tracks/215wUTQQUo2PElJFEFoB0d,https://api.spotify.com/v1/audio-analysis/215wUTQQUo2PElJFEFoB0d,252240,4
25 or 6 to 4 - 2002 Remaster,Chicago,65,0.604,0.905,4,-7.059,0,0.0578,0.309,0.0632,0.0837,0.723,147.448,audio_features,7GqIDx2QVGOpd4r1fZaUUW,spotify:track:7GqIDx2QVGOpd4r1fZaUUW,https://api.spotify.com/v1/tracks/7GqIDx2QVGOpd4r1fZaUUW,https://api.spotify.com/v1/audio-analysis/7GqIDx2QVGOpd4r1fZaUUW,289800,4
Rock'n Me,Steve Miller Band,48,0.7,0.528,4,-12.176,1,0.073,0.191,0,0.213,0.934,121.336,audio_features,2dDfcyjZQLZBY0Fzk2wYjX,spotify:track:2dDfcyjZQLZBY0Fzk2wYjX,https://api.spotify.com/v1/tracks/2dDfcyjZQLZBY0Fzk2wYjX,https://api.spotify.com/v1/audio-analysis/2dDfcyjZQLZBY0Fzk2wYjX,187160,4
Hold On Loosely,38 Special,59,0.55,0.707,9,-5.554,1,0.0304,0.00677,6.63e-05,0.0853,0.821,127.238,audio_features,6hQszXJIYhtjmSTmDqZpeU,spotify:track:6hQszXJIYhtjmSTmDqZpeU,https://api.spotify.com/v1/tracks/6hQszXJIYhtjmSTmDqZpeU,https://api.spotify.com/v1/audio-analysis/6hQszXJIYhtjmSTmDqZpeU,279893,4
Reelin' In The Years,Steely Dan,74,0.523,0.758,2,-9.81,1,0.0403,0.133,0,0.0952,0.766,135.437,audio_features,1I7zHEdDx8Ny5RxzYPqsU2,spotify:track:1I7zHEdDx8Ny5RxzYPqsU2,https://api.spotify.com/v1/tracks/1I7zHEdDx8Ny5RxzYPqsU2,https://api.spotify.com/v1/audio-analysis/1I7zHEdDx8Ny5RxzYPqsU2,277267,4
T.N.T.,AC/DC,79,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,audio_features,7LRMbd3LEoV5wZJvXT1Lwb,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/tracks/7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/audio-analysis/7LRMbd3LEoV5wZJvXT1Lwb,214667,4
What I Got,Sublime,74,0.804,0.696,7,-7.47,1,0.0899,0.00877,0.000985,0.314,0.657,95.721,audio_features,3B4q6KbHbGV51HO3GznBFF,spotify:track:3B4q6KbHbGV51HO3GznBFF,https://api.spotify.com/v1/tracks/3B4q6KbHbGV51HO3GznBFF,https://api.spotify.com/v1/audio-analysis/3B4q6KbHbGV51HO3GznBFF,170907,4
Iris,The Goo Goo Dolls,75,0.291,0.79,11,-5.683,0,0.0363,0.00133,5.61e-06,0.0811,0.513,155.667,audio_features,6vrUTGn5p8IrfTZ0J6sIVM,spotify:track:6vrUTGn5p8IrfTZ0J6sIVM,https://api.spotify.com/v1/tracks/6vrUTGn5p8IrfTZ0J6sIVM,https://api.spotify.com/v1/audio-analysis/6vrUTGn5p8IrfTZ0J6sIVM,289907,3
Young Lust,Pink Floyd,63,0.615,0.55,11,-13.858,0,0.0349,0.0546,0.19,0.747,0.549,95.488,audio_features,3xGJuHvSxFJxxYlHj5BIoT,spotify:track:3xGJuHvSxFJxxYlHj5BIoT,https://api.spotify.com/v1/tracks/3xGJuHvSxFJxxYlHj5BIoT,https://api.spotify.com/v1/audio-analysis/3xGJuHvSxFJxxYlHj5BIoT,209957,4
The Man Who Sold The World,Nirvana,77,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,audio_features,15VRO9CQwMpbqUYA7e6Hwg,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/tracks/15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/audio-analysis/15VRO9CQwMpbqUYA7e6Hwg,261093,4
Hurt,Johnny Cash,75,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,audio_features,28cnXtME493VX9NOw9cIUh,spotify:track:28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/tracks/28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/audio-analysis/28cnXtME493VX9NOw9cIUh,216533,4
Every Breath You Take - Remastered 2003,The Police,0,0.813,0.46,1,-9.78,1,0.0346,0.56,0.0105,0.0724,0.729,117.387,audio_features,2sXp9Qmvc7mRaDBjBgcGGi,spotify:track:2sXp9Qmvc7mRaDBjBgcGGi,https://api.spotify.com/v1/tracks/2sXp9Qmvc7mRaDBjBgcGGi,https://api.spotify.com/v1/audio-analysis/2sXp9Qmvc7mRaDBjBgcGGi,253887,4
Don't Stop Me Now - …revisited,Queen,58,0.465,0.917,5,-6.331,1,0.237,0.0152,0.02,0.286,0.39,155.061,audio_features,62PDM93qqC4xSfQMV48MRF,spotify:track:62PDM93qqC4xSfQMV48MRF,https://api.spotify.com/v1/tracks/62PDM93qqC4xSfQMV48MRF,https://api.spotify.com/v1/audio-analysis/62PDM93qqC4xSfQMV48MRF,217824,4
Iron Man - 2012 - Remaster,Black Sabbath,67,0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587,audio_features,3IOQZRcEkplCXg6LofKqE9,spotify:track:3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/tracks/3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/audio-analysis/3IOQZRcEkplCXg6LofKqE9,355304,4
Ramblin' Man,Allman Brothers Band,0,0.309,0.831,1,-8.288,1,0.036,0.488,0.00304,0.286,0.934,181.145,audio_features,2Q7LpkYrS0PBpoq3iCqypa,spotify:track:2Q7LpkYrS0PBpoq3iCqypa,https://api.spotify.com/v1/tracks/2Q7LpkYrS0PBpoq3iCqypa,https://api.spotify.com/v1/audio-analysis/2Q7LpkYrS0PBpoq3iCqypa,288160,4
(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,77,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,audio_features,2PzU4IB8Dr6mxV3lHuaG34,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34,222813,4
Kickstart My Heart,Mötley Crüe,13,0.359,0.981,7,-3.622,0,0.303,0.00125,0.00236,0.284,0.271,178.98,audio_features,7GonnnalI2s19OCQO1J7Tf,spotify:track:7GonnnalI2s19OCQO1J7Tf,https://api.spotify.com/v1/tracks/7GonnnalI2s19OCQO1J7Tf,https://api.spotify.com/v1/audio-analysis/7GonnnalI2s19OCQO1J7Tf,282653,4
American Girl,Tom Petty and the Heartbreakers,73,0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,audio_features,7MRyJPksH3G2cXHN8UKYzP,spotify:track:7MRyJPksH3G2cXHN8UKYzP,https://api.spotify.com/v1/tracks/7MRyJPksH3G2cXHN8UKYzP,https://api.spotify.com/v1/audio-analysis/7MRyJPksH3G2cXHN8UKYzP,214733,4
Walk This Way,Aerosmith,0,0.629,0.785,5,-10.761,1,0.0471,0.0249,9.45e-06,0.0522,0.869,108.531,audio_features,2vX5WL7s6UdeQyweZEx7PP,spotify:track:2vX5WL7s6UdeQyweZEx7PP,https://api.spotify.com/v1/tracks/2vX5WL7s6UdeQyweZEx7PP,https://api.spotify.com/v1/audio-analysis/2vX5WL7s6UdeQyweZEx7PP,211027,4
D'yer Mak'er - Remaster,Led Zeppelin,67,0.525,0.929,9,-8.56,0,0.0784,0.262,2.9e-05,0.0754,0.556,163.503,audio_features,4ItljeeAXtHsnsnnQojaO2,spotify:track:4ItljeeAXtHsnsnnQojaO2,https://api.spotify.com/v1/tracks/4ItljeeAXtHsnsnnQojaO2,https://api.spotify.com/v1/audio-analysis/4ItljeeAXtHsnsnnQojaO2,262748,4
Landslide,Fleetwood Mac,78,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,audio_features,5ihS6UUlyQAfmp48eSkxuQ,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/tracks/5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/audio-analysis/5ihS6UUlyQAfmp48eSkxuQ,199493,4
Ring of Fire,Johnny Cash,72,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,audio_features,6YffUZJ2R06kyxyK6onezL,spotify:track:6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/tracks/6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/audio-analysis/6YffUZJ2R06kyxyK6onezL,158427,4
Joker And The Thief,Wolfmother,0,0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,audio_features,4juq76lIar8YWOLpYMXUAG,spotify:track:4juq76lIar8YWOLpYMXUAG,https://api.spotify.com/v1/tracks/4juq76lIar8YWOLpYMXUAG,https://api.spotify.com/v1/audio-analysis/4juq76lIar8YWOLpYMXUAG,280467,4
American Idiot,Green Day,80,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,audio_features,6nTiIhLmQ3FWhvrGafw2zj,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,https://api.spotify.com/v1/tracks/6nTiIhLmQ3FWhvrGafw2zj,https://api.spotify.com/v1/audio-analysis/6nTiIhLmQ3FWhvrGafw2zj,176346,4
Blister in the Sun - 2002 Remastered Version,Violent Femmes,0,0.701,0.261,0,-19.846,1,0.0938,0.219,0,0.0821,0.89,97.042,audio_features,5TM2eqdzfWPHklI7YnBmsD,spotify:track:5TM2eqdzfWPHklI7YnBmsD,https://api.spotify.com/v1/tracks/5TM2eqdzfWPHklI7YnBmsD,https://api.spotify.com/v1/audio-analysis/5TM2eqdzfWPHklI7YnBmsD,144333,4
Immigrant Song - Remaster,Led Zeppelin,79,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,audio_features,78lgmZwycJ3nzsdgmPPGNx,spotify:track:78lgmZwycJ3nzsdgmPPGNx,https://api.spotify.com/v1/tracks/78lgmZwycJ3nzsdgmPPGNx,https://api.spotify.com/v1/audio-analysis/78lgmZwycJ3nzsdgmPPGNx,146250,4
Pour Some Sugar On Me - Remastered 2017,Def Leppard,75,0.267,0.953,1,-4.899,0,0.096,0.00211,0,0.283,0.568,84.989,audio_features,0PdM2a6oIjqepoEfcJo0RO,spotify:track:0PdM2a6oIjqepoEfcJo0RO,https://api.spotify.com/v1/tracks/0PdM2a6oIjqepoEfcJo0RO,https://api.spotify.com/v1/audio-analysis/0PdM2a6oIjqepoEfcJo0RO,267307,4
All Summer Long,Kid Rock,74,0.7,0.864,7,-3.629,1,0.0283,0.0212,0,0.0956,0.887,102.997,audio_features,5rX6C5QVvvZB7XckETNych,spotify:track:5rX6C5QVvvZB7XckETNych,https://api.spotify.com/v1/tracks/5rX6C5QVvvZB7XckETNych,https://api.spotify.com/v1/audio-analysis/5rX6C5QVvvZB7XckETNych,297587,4
I Walk the Line,Johnny Cash,65,0.713,0.258,9,-14.59,1,0.0384,0.877,0.00606,0.0967,0.56,98.805,audio_features,7hxZF4jETnE5Q75rKQnMjE,spotify:track:7hxZF4jETnE5Q75rKQnMjE,https://api.spotify.com/v1/tracks/7hxZF4jETnE5Q75rKQnMjE,https://api.spotify.com/v1/audio-analysis/7hxZF4jETnE5Q75rKQnMjE,176533,4
Ain't No Rest for the Wicked,Cage The Elephant,0,0.634,0.849,0,-7.075,1,0.105,0.0438,0,0.363,0.919,156.004,audio_features,3kb72STxc2959ZqsTwu52i,spotify:track:3kb72STxc2959ZqsTwu52i,https://api.spotify.com/v1/tracks/3kb72STxc2959ZqsTwu52i,https://api.spotify.com/v1/audio-analysis/3kb72STxc2959ZqsTwu52i,175493,4
Insane in the Brain,Cypress Hill,75,0.897,0.611,11,-10.489,1,0.211,0.0291,0.186,0.0894,0.769,102.304,audio_features,1oTHteQbmJw15rPxPVXUTv,spotify:track:1oTHteQbmJw15rPxPVXUTv,https://api.spotify.com/v1/tracks/1oTHteQbmJw15rPxPVXUTv,https://api.spotify.com/v1/audio-analysis/1oTHteQbmJw15rPxPVXUTv,208267,4
Space Oddity - 2015 Remaster,David Bowie,73,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,audio_features,72Z17vmmeQKAg8bptWvpVG,spotify:track:72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/tracks/72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/audio-analysis/72Z17vmmeQKAg8bptWvpVG,318027,4
September,"Earth, Wind & Fire",2,0.697,0.809,9,-8.197,1,0.0302,0.114,0.000521,0.183,0.98,125.941,audio_features,5nNmj1cLH3r4aA4XDJ2bgY,spotify:track:5nNmj1cLH3r4aA4XDJ2bgY,https://api.spotify.com/v1/tracks/5nNmj1cLH3r4aA4XDJ2bgY,https://api.spotify.com/v1/audio-analysis/5nNmj1cLH3r4aA4XDJ2bgY,214827,4
White Wedding - Part 1 - 2001- Remaster,Billy Idol,0,0.634,0.804,9,-6.74,1,0.0329,0.00363,0.00499,0.347,0.719,147.335,audio_features,4zmx3vEPgRPjRT2CszUsZo,spotify:track:4zmx3vEPgRPjRT2CszUsZo,https://api.spotify.com/v1/tracks/4zmx3vEPgRPjRT2CszUsZo,https://api.spotify.com/v1/audio-analysis/4zmx3vEPgRPjRT2CszUsZo,250760,4
Tush - 2006 Remaster,ZZ Top,69,0.58,0.885,0,-5.154,0,0.0715,0.1,0.00157,0.146,0.788,145.405,audio_features,6zGDIDjfDkPyNxrEERO3XG,spotify:track:6zGDIDjfDkPyNxrEERO3XG,https://api.spotify.com/v1/tracks/6zGDIDjfDkPyNxrEERO3XG,https://api.spotify.com/v1/audio-analysis/6zGDIDjfDkPyNxrEERO3XG,137933,4
You Might Think,The Cars,42,0.716,0.808,2,-7.201,1,0.0315,0.107,0.00269,0.0618,0.964,133.563,audio_features,1ShOixQViqlhgbkjjR2jkU,spotify:track:1ShOixQViqlhgbkjjR2jkU,https://api.spotify.com/v1/tracks/1ShOixQViqlhgbkjjR2jkU,https://api.spotify.com/v1/audio-analysis/1ShOixQViqlhgbkjjR2jkU,187973,4
Smokin' In The Boys Room,Mötley Crüe,2,0.391,0.938,2,-4.86,1,0.0786,0.00175,1.09e-06,0.247,0.652,134.691,audio_features,0TiRPD1YD6Ox3bUujwXCQa,spotify:track:0TiRPD1YD6Ox3bUujwXCQa,https://api.spotify.com/v1/tracks/0TiRPD1YD6Ox3bUujwXCQa,https://api.spotify.com/v1/audio-analysis/0TiRPD1YD6Ox3bUujwXCQa,208400,4
All Day And All Of The Night,The Kinks,0,0.552,0.957,7,-5.0,1,0.108,0.455,0.000161,0.0665,0.533,136.975,audio_features,6TD08uig72h348vwgry0kq,spotify:track:6TD08uig72h348vwgry0kq,https://api.spotify.com/v1/tracks/6TD08uig72h348vwgry0kq,https://api.spotify.com/v1/audio-analysis/6TD08uig72h348vwgry0kq,141493,4
Rebel Yell - Remastered,Billy Idol,64,0.534,0.694,9,-9.296,0,0.0472,0.000466,0.0485,0.155,0.45,166.791,audio_features,2ZTIw0fZhFp3nnvF41nvVc,spotify:track:2ZTIw0fZhFp3nnvF41nvVc,https://api.spotify.com/v1/tracks/2ZTIw0fZhFp3nnvF41nvVc,https://api.spotify.com/v1/audio-analysis/2ZTIw0fZhFp3nnvF41nvVc,286840,4
Small Town,John Mellencamp,66,0.659,0.919,11,-2.658,1,0.0333,0.155,0.0054,0.312,0.631,123.135,audio_features,2HsjJJL4DhPCzMlnaGv7ap,spotify:track:2HsjJJL4DhPCzMlnaGv7ap,https://api.spotify.com/v1/tracks/2HsjJJL4DhPCzMlnaGv7ap,https://api.spotify.com/v1/audio-analysis/2HsjJJL4DhPCzMlnaGv7ap,221627,4
Jack & Diane,John Mellencamp,75,0.811,0.41,9,-8.214,1,0.0391,0.0365,6.63e-06,0.0799,0.626,103.965,audio_features,43btz2xjMKpcmjkuRsvxyg,spotify:track:43btz2xjMKpcmjkuRsvxyg,https://api.spotify.com/v1/tracks/43btz2xjMKpcmjkuRsvxyg,https://api.spotify.com/v1/audio-analysis/43btz2xjMKpcmjkuRsvxyg,254493,4
Champagne Supernova - Remastered,Oasis,0,0.286,0.796,2,-4.625,1,0.0388,0.47,0.063,0.364,0.12,150.272,audio_features,40bynawzslg9U7ACq07fAj,spotify:track:40bynawzslg9U7ACq07fAj,https://api.spotify.com/v1/tracks/40bynawzslg9U7ACq07fAj,https://api.spotify.com/v1/audio-analysis/40bynawzslg9U7ACq07fAj,448438,4
Santeria,Sublime,0,0.673,0.772,1,-5.246,0,0.0427,0.0223,1.23e-06,0.141,0.585,90.356,audio_features,6cJqlSO19vsfCsH1FeFI35,spotify:track:6cJqlSO19vsfCsH1FeFI35,https://api.spotify.com/v1/tracks/6cJqlSO19vsfCsH1FeFI35,https://api.spotify.com/v1/audio-analysis/6cJqlSO19vsfCsH1FeFI35,183200,4
Say It Ain't So,Weezer,0,0.635,0.435,3,-7.521,1,0.031,0.00328,6.78e-06,0.071,0.459,76.098,audio_features,4YPhn26bIFm2KUkL1VLzQG,spotify:track:4YPhn26bIFm2KUkL1VLzQG,https://api.spotify.com/v1/tracks/4YPhn26bIFm2KUkL1VLzQG,https://api.spotify.com/v1/audio-analysis/4YPhn26bIFm2KUkL1VLzQG,256880,4
Island In The Sun,Weezer,79,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,audio_features,2MLHyLy5z5l5YRp7momlgw,spotify:track:2MLHyLy5z5l5YRp7momlgw,https://api.spotify.com/v1/tracks/2MLHyLy5z5l5YRp7momlgw,https://api.spotify.com/v1/audio-analysis/2MLHyLy5z5l5YRp7momlgw,200307,4
Good Riddance (Time of Your Life),Green Day,77,0.475,0.432,7,-7.844,1,0.0302,0.183,0,0.161,0.648,94.605,audio_features,6ORqU0bHbVCRjXm9AjyHyZ,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/audio-analysis/6ORqU0bHbVCRjXm9AjyHyZ,153467,4
Sex & Candy,Marcy Playground,72,0.67,0.558,2,-9.159,1,0.0251,0.238,0,0.106,0.63,80.511,audio_features,5mkGfmJGFZpwK9nA5amOhv,spotify:track:5mkGfmJGFZpwK9nA5amOhv,https://api.spotify.com/v1/tracks/5mkGfmJGFZpwK9nA5amOhv,https://api.spotify.com/v1/audio-analysis/5mkGfmJGFZpwK9nA5amOhv,173493,4
Scar Tissue,Red Hot Chili Peppers,80,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,audio_features,1G391cbiT3v3Cywg8T7DM1,spotify:track:1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/tracks/1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/audio-analysis/1G391cbiT3v3Cywg8T7DM1,215907,4
Elderly Woman Behind the Counter in a Small Town - Remastered,Pearl Jam,65,0.281,0.493,7,-9.461,1,0.0284,0.0519,9.15e-06,0.101,0.167,60.772,audio_features,5lHgBqh9VwAAzQma55gHRY,spotify:track:5lHgBqh9VwAAzQma55gHRY,https://api.spotify.com/v1/tracks/5lHgBqh9VwAAzQma55gHRY,https://api.spotify.com/v1/audio-analysis/5lHgBqh9VwAAzQma55gHRY,196187,4
Follow Me,Uncle Kracker,72,0.817,0.585,5,-4.688,1,0.0301,0.439,0,0.147,0.916,105.014,audio_features,4KoecuyOpZaNFZ0UqVsllc,spotify:track:4KoecuyOpZaNFZ0UqVsllc,https://api.spotify.com/v1/tracks/4KoecuyOpZaNFZ0UqVsllc,https://api.spotify.com/v1/audio-analysis/4KoecuyOpZaNFZ0UqVsllc,218440,4
Smile,Uncle Kracker,67,0.541,0.812,4,-3.764,1,0.0336,0.203,0,0.42,0.607,141.056,audio_features,4ZC8hXXqu2hPcDLw9QTdtQ,spotify:track:4ZC8hXXqu2hPcDLw9QTdtQ,https://api.spotify.com/v1/tracks/4ZC8hXXqu2hPcDLw9QTdtQ,https://api.spotify.com/v1/audio-analysis/4ZC8hXXqu2hPcDLw9QTdtQ,201627,4
Big Balls,AC/DC,59,0.62,0.634,9,-6.324,1,0.198,0.432,0,0.604,0.415,107.066,audio_features,2KmSnPWWCIsEomVsKnbE1a,spotify:track:2KmSnPWWCIsEomVsKnbE1a,https://api.spotify.com/v1/tracks/2KmSnPWWCIsEomVsKnbE1a,https://api.spotify.com/v1/audio-analysis/2KmSnPWWCIsEomVsKnbE1a,158773,4
Learn to Fly,Foo Fighters,78,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,audio_features,5OQsiBsky2k2kDKy2bX2eT,spotify:track:5OQsiBsky2k2kDKy2bX2eT,https://api.spotify.com/v1/tracks/5OQsiBsky2k2kDKy2bX2eT,https://api.spotify.com/v1/audio-analysis/5OQsiBsky2k2kDKy2bX2eT,235293,4
Photograph,Def Leppard,69,0.602,0.877,4,-6.606,1,0.0515,0.000343,0.635,0.0551,0.617,123.679,audio_features,18URo35acNKRTHfEdjTcGn,spotify:track:18URo35acNKRTHfEdjTcGn,https://api.spotify.com/v1/tracks/18URo35acNKRTHfEdjTcGn,https://api.spotify.com/v1/audio-analysis/18URo35acNKRTHfEdjTcGn,247962,4
Lonely Is The Night - Remastered,Billy Squier,67,0.347,0.803,9,-4.923,1,0.0416,0.209,4.36e-06,0.116,0.672,85.362,audio_features,28eg5bkYvIHT7HPmzZFwLN,spotify:track:28eg5bkYvIHT7HPmzZFwLN,https://api.spotify.com/v1/tracks/28eg5bkYvIHT7HPmzZFwLN,https://api.spotify.com/v1/audio-analysis/28eg5bkYvIHT7HPmzZFwLN,281453,4
Black Water - Single Version,The Doobie Brothers,53,0.543,0.307,2,-18.253,1,0.0414,0.334,0,0.044,0.649,168.169,audio_features,3x1v32I3SZNvC7q7bDhcGm,spotify:track:3x1v32I3SZNvC7q7bDhcGm,https://api.spotify.com/v1/tracks/3x1v32I3SZNvC7q7bDhcGm,https://api.spotify.com/v1/audio-analysis/3x1v32I3SZNvC7q7bDhcGm,258613,4
School's Out,Alice Cooper,70,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,audio_features,5Z8EDau8uNcP1E8JvmfkZe,spotify:track:5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/tracks/5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/audio-analysis/5Z8EDau8uNcP1E8JvmfkZe,210107,4
Highway Star,Deep Purple,59,0.298,0.895,9,-7.647,0,0.0547,0.0283,0.00574,0.305,0.544,173.737,audio_features,4gVTozEmzwAUXpwj3jEetX,spotify:track:4gVTozEmzwAUXpwj3jEetX,https://api.spotify.com/v1/tracks/4gVTozEmzwAUXpwj3jEetX,https://api.spotify.com/v1/audio-analysis/4gVTozEmzwAUXpwj3jEetX,368507,4
No More Mr. Nice Guy,Alice Cooper,35,0.498,0.515,11,-11.985,0,0.0395,0.0936,0,0.1,0.616,127.761,audio_features,6EH4t79u6Qv9cPeSnowYlu,spotify:track:6EH4t79u6Qv9cPeSnowYlu,https://api.spotify.com/v1/tracks/6EH4t79u6Qv9cPeSnowYlu,https://api.spotify.com/v1/audio-analysis/6EH4t79u6Qv9cPeSnowYlu,187893,4
Today - 2011 Remaster,The Smashing Pumpkins,0,0.456,0.826,8,-7.611,1,0.0268,3.35e-05,0.57,0.0548,0.415,82.539,audio_features,4XizBlyqR7ZGVTX0Fyonm2,spotify:track:4XizBlyqR7ZGVTX0Fyonm2,https://api.spotify.com/v1/tracks/4XizBlyqR7ZGVTX0Fyonm2,https://api.spotify.com/v1/audio-analysis/4XizBlyqR7ZGVTX0Fyonm2,201173,4
Low Rider,War,0,0.811,0.647,0,-10.989,1,0.0498,0.0823,0.681,0.0572,0.99,139.787,audio_features,2fmMPJb5EzZCx8BcNJvVk4,spotify:track:2fmMPJb5EzZCx8BcNJvVk4,https://api.spotify.com/v1/tracks/2fmMPJb5EzZCx8BcNJvVk4,https://api.spotify.com/v1/audio-analysis/2fmMPJb5EzZCx8BcNJvVk4,191560,4
Let It Be - Remastered 2009,The Beatles,78,0.443,0.403,0,-8.339,1,0.0322,0.631,0,0.111,0.41,143.462,audio_features,7iN1s7xHE4ifF5povM6A48,spotify:track:7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/tracks/7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/audio-analysis/7iN1s7xHE4ifF5povM6A48,243027,4
