song,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Immortal Rites,Morbid Angel,48,0.19,0.934,1,-7.796,1,0.056,8.08e-06,0.107,0.363,0.36,98.424,audio_features,5hmek3mrSYvfSElBsPNbxo,spotify:track:5hmek3mrSYvfSElBsPNbxo,https://api.spotify.com/v1/tracks/5hmek3mrSYvfSElBsPNbxo,https://api.spotify.com/v1/audio-analysis/5hmek3mrSYvfSElBsPNbxo,243520,3
Dying to Live,Sevendust,48,0.498,0.948,6,-5.832,1,0.0776,7.17e-05,0.0348,0.0775,0.509,134.978,audio_features,0W6SPZVgUEtM34xR0Ap4LI,spotify:track:0W6SPZVgUEtM34xR0Ap4LI,https://api.spotify.com/v1/tracks/0W6SPZVgUEtM34xR0Ap4LI,https://api.spotify.com/v1/audio-analysis/0W6SPZVgUEtM34xR0Ap4LI,189105,4
Gloryhammer,Gloryhammer,48,0.517,0.916,0,-4.933,1,0.0559,0.000182,0.00191,0.306,0.444,135.996,audio_features,4vyrKBuBfgv390ItIC75Sw,spotify:track:4vyrKBuBfgv390ItIC75Sw,https://api.spotify.com/v1/tracks/4vyrKBuBfgv390ItIC75Sw,https://api.spotify.com/v1/audio-analysis/4vyrKBuBfgv390ItIC75Sw,300320,4
Heartless Madness,Dynazty,48,0.446,0.904,2,-5.787,1,0.0432,5.85e-05,0.000123,0.191,0.636,152.975,audio_features,6syHCS66oykczN2ZN7zQPX,spotify:track:6syHCS66oykczN2ZN7zQPX,https://api.spotify.com/v1/tracks/6syHCS66oykczN2ZN7zQPX,https://api.spotify.com/v1/audio-analysis/6syHCS66oykczN2ZN7zQPX,239867,4
Blacksong,Jorn,48,0.442,0.954,9,-3.77,0,0.0558,7.91e-05,0.000273,0.327,0.335,114.788,audio_features,0cBRw4lIhWudd9hblZ9MlD,spotify:track:0cBRw4lIhWudd9hblZ9MlD,https://api.spotify.com/v1/tracks/0cBRw4lIhWudd9hblZ9MlD,https://api.spotify.com/v1/audio-analysis/0cBRw4lIhWudd9hblZ9MlD,336813,4
Feast Of Fire,Trivium,48,0.346,0.949,6,-3.973,1,0.0837,1.42e-05,0.422,0.0524,0.323,178.027,audio_features,4iJg7QdhqLHwfYOmYHqU9z,spotify:track:4iJg7QdhqLHwfYOmYHqU9z,https://api.spotify.com/v1/tracks/4iJg7QdhqLHwfYOmYHqU9z,https://api.spotify.com/v1/audio-analysis/4iJg7QdhqLHwfYOmYHqU9z,258837,4
Crow Killer Blues,Rob Zombie,48,0.2,0.869,9,-7.049,0,0.0886,0.00322,0.174,0.134,0.179,86.479,audio_features,3LK0cE6zURQCFoiAzQiaUy,spotify:track:3LK0cE6zURQCFoiAzQiaUy,https://api.spotify.com/v1/tracks/3LK0cE6zURQCFoiAzQiaUy,https://api.spotify.com/v1/audio-analysis/3LK0cE6zURQCFoiAzQiaUy,300013,4
Blood Of The Elves,Blind Guardian,48,0.368,0.951,11,-5.973,0,0.105,8.26e-05,3.66e-05,0.203,0.0796,184.031,audio_features,5yxBjLv4Zh3VLp4kSvoZyG,spotify:track:5yxBjLv4Zh3VLp4kSvoZyG,https://api.spotify.com/v1/tracks/5yxBjLv4Zh3VLp4kSvoZyG,https://api.spotify.com/v1/audio-analysis/5yxBjLv4Zh3VLp4kSvoZyG,277187,4
Abyss,Unleash The Archers,48,0.432,0.985,11,-6.359,0,0.165,0.000429,1e-05,0.367,0.0925,135.004,audio_features,2H6DMvpLd9tmW7kjjZO3Oy,spotify:track:2H6DMvpLd9tmW7kjjZO3Oy,https://api.spotify.com/v1/tracks/2H6DMvpLd9tmW7kjjZO3Oy,https://api.spotify.com/v1/audio-analysis/2H6DMvpLd9tmW7kjjZO3Oy,404093,4
Bring It On,Memoremains,48,0.533,0.949,3,-5.614,0,0.0585,2.05e-05,6.69e-05,0.0598,0.649,145.005,audio_features,7qzCzgC2uTpmnWwXJXsqwn,spotify:track:7qzCzgC2uTpmnWwXJXsqwn,https://api.spotify.com/v1/tracks/7qzCzgC2uTpmnWwXJXsqwn,https://api.spotify.com/v1/audio-analysis/7qzCzgC2uTpmnWwXJXsqwn,188388,4
Slowly We Rot,Obituary,48,0.275,0.947,0,-6.696,1,0.0835,1.08e-05,0.00968,0.124,0.0835,107.1,audio_features,5F6ZrWLngDICyjazxM1gNq,spotify:track:5F6ZrWLngDICyjazxM1gNq,https://api.spotify.com/v1/tracks/5F6ZrWLngDICyjazxM1gNq,https://api.spotify.com/v1/audio-analysis/5F6ZrWLngDICyjazxM1gNq,218427,3
Flying Whales,Gojira,48,0.267,0.924,7,-3.755,0,0.0818,0.000237,0.0362,0.19,0.209,95.431,audio_features,6SJ2LK3yMdGzC4AEcXJZo4,spotify:track:6SJ2LK3yMdGzC4AEcXJZo4,https://api.spotify.com/v1/tracks/6SJ2LK3yMdGzC4AEcXJZo4,https://api.spotify.com/v1/audio-analysis/6SJ2LK3yMdGzC4AEcXJZo4,464453,4
Holy Roller (feat. Ryo Kinoshita),Spiritbox & Ryo Kinoshita,48,0.438,0.967,8,-6.294,1,0.111,0.00152,0.00261,0.318,0.132,161.12,audio_features,6JUEcPHJGHwq6aXiN1hz3c,spotify:track:6JUEcPHJGHwq6aXiN1hz3c,https://api.spotify.com/v1/tracks/6JUEcPHJGHwq6aXiN1hz3c,https://api.spotify.com/v1/audio-analysis/6JUEcPHJGHwq6aXiN1hz3c,173174,4
Nemo,Nightwish,47,0.494,0.735,0,-6.326,0,0.0348,0.000185,8.38e-05,0.086,0.359,125.042,audio_features,5OF7nhjVV0dmngqYjDrZGw,spotify:track:5OF7nhjVV0dmngqYjDrZGw,https://api.spotify.com/v1/tracks/5OF7nhjVV0dmngqYjDrZGw,https://api.spotify.com/v1/audio-analysis/5OF7nhjVV0dmngqYjDrZGw,276200,4
Wilting in the Light,Light The Torch,47,0.393,0.874,7,-5.566,1,0.0582,3.11e-05,0.0265,0.12,0.378,155.013,audio_features,1IjscceUQ8pX5SpQYubrXp,spotify:track:1IjscceUQ8pX5SpQYubrXp,https://api.spotify.com/v1/tracks/1IjscceUQ8pX5SpQYubrXp,https://api.spotify.com/v1/audio-analysis/1IjscceUQ8pX5SpQYubrXp,228738,4
Tears of a Mandrake,Edguy,47,0.522,0.942,8,-4.762,1,0.0493,3.81e-05,0.000517,0.0654,0.242,119.762,audio_features,2soaqea9OtrB2gD36zNF6s,spotify:track:2soaqea9OtrB2gD36zNF6s,https://api.spotify.com/v1/tracks/2soaqea9OtrB2gD36zNF6s,https://api.spotify.com/v1/audio-analysis/2soaqea9OtrB2gD36zNF6s,431693,4
Smoke Signals,Novelists FR,47,0.35,0.954,4,-4.562,0,0.233,2.2e-05,0.00238,0.355,0.323,170.088,audio_features,63cTVY6A0yeJ0DsjXBwYVH,spotify:track:63cTVY6A0yeJ0DsjXBwYVH,https://api.spotify.com/v1/tracks/63cTVY6A0yeJ0DsjXBwYVH,https://api.spotify.com/v1/audio-analysis/63cTVY6A0yeJ0DsjXBwYVH,214057,3
Bad Habit,Steve Lacy,90,0.686,0.494,1,-7.093,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946,audio_features,4k6Uh1HXdhtusDW5y8Gbvy,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/tracks/4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/audio-analysis/4k6Uh1HXdhtusDW5y8Gbvy,232067,4
Hotel,Montell Fish,86,0.228,0.427,0,-8.739,0,0.0363,0.752,0.0167,0.592,0.192,180.345,audio_features,0JzG1wJuB4v9UPkSE7LMXi,spotify:track:0JzG1wJuB4v9UPkSE7LMXi,https://api.spotify.com/v1/tracks/0JzG1wJuB4v9UPkSE7LMXi,https://api.spotify.com/v1/audio-analysis/0JzG1wJuB4v9UPkSE7LMXi,197333,4
Static,Steve Lacy,88,0.335,0.305,1,-12.661,1,0.0741,0.434,0.631,0.101,0.215,79.001,audio_features,4OmfWzukSVD140NiAIEjem,spotify:track:4OmfWzukSVD140NiAIEjem,https://api.spotify.com/v1/tracks/4OmfWzukSVD140NiAIEjem,https://api.spotify.com/v1/audio-analysis/4OmfWzukSVD140NiAIEjem,156507,5
Shut up My Moms Calling,Hotel Ugly,85,0.485,0.409,9,-10.711,0,0.101,0.325,0,0.103,0.376,138.419,audio_features,3hxIUxnT27p5WcmjGUXNwx,spotify:track:3hxIUxnT27p5WcmjGUXNwx,https://api.spotify.com/v1/tracks/3hxIUxnT27p5WcmjGUXNwx,https://api.spotify.com/v1/audio-analysis/3hxIUxnT27p5WcmjGUXNwx,164571,4
As Days Go By,Paulade,39,0.608,0.459,4,-12.453,0,0.0447,0.439,0.000327,0.082,0.461,124.056,audio_features,2RBt0qVLDmXc5kpDluo3Ge,spotify:track:2RBt0qVLDmXc5kpDluo3Ge,https://api.spotify.com/v1/tracks/2RBt0qVLDmXc5kpDluo3Ge,https://api.spotify.com/v1/audio-analysis/2RBt0qVLDmXc5kpDluo3Ge,222655,4
Them Changes,Thundercat,79,0.657,0.562,8,-8.6,1,0.0601,0.54,0.00143,0.101,0.704,81.657,audio_features,7CH99b2i1TXS5P8UUyWtnM,spotify:track:7CH99b2i1TXS5P8UUyWtnM,https://api.spotify.com/v1/tracks/7CH99b2i1TXS5P8UUyWtnM,https://api.spotify.com/v1/audio-analysis/7CH99b2i1TXS5P8UUyWtnM,188454,4
I Think I Do,RealestK,16,0.69,0.616,2,-5.297,1,0.0684,0.0469,2.18e-05,0.178,0.262,70.012,audio_features,1jKaIiSWLMo5et7jK7C3XI,spotify:track:1jKaIiSWLMo5et7jK7C3XI,https://api.spotify.com/v1/tracks/1jKaIiSWLMo5et7jK7C3XI,https://api.spotify.com/v1/audio-analysis/1jKaIiSWLMo5et7jK7C3XI,142439,4
Fall in Love with You.,Montell Fish,78,0.538,0.0203,4,-23.163,1,0.0437,0.92,0.019,0.104,0.103,121.447,audio_features,4kJT7Yj6Za01KfKHjb7mZE,spotify:track:4kJT7Yj6Za01KfKHjb7mZE,https://api.spotify.com/v1/tracks/4kJT7Yj6Za01KfKHjb7mZE,https://api.spotify.com/v1/audio-analysis/4kJT7Yj6Za01KfKHjb7mZE,132000,3
Awkward,SZA,78,0.618,0.474,5,-12.097,1,0.0789,0.182,0.000122,0.108,0.397,119.999,audio_features,2xZ0zfuDTv5LxLhEgD82PG,spotify:track:2xZ0zfuDTv5LxLhEgD82PG,https://api.spotify.com/v1/tracks/2xZ0zfuDTv5LxLhEgD82PG,https://api.spotify.com/v1/audio-analysis/2xZ0zfuDTv5LxLhEgD82PG,178000,4
Worth It,Flwr Chyld & Flozigg,48,0.813,0.591,6,-6.066,1,0.257,0.135,0.209,0.0638,0.938,82.004,audio_features,2DDU8tcHwfrs7HbJQN2Aqu,spotify:track:2DDU8tcHwfrs7HbJQN2Aqu,https://api.spotify.com/v1/tracks/2DDU8tcHwfrs7HbJQN2Aqu,https://api.spotify.com/v1/audio-analysis/2DDU8tcHwfrs7HbJQN2Aqu,216585,4
All For You,Amaria & DESTIN CONRAD,54,0.738,0.511,11,-9.879,0,0.0616,0.493,0.0244,0.205,0.743,138.654,audio_features,7rPWZTM7nnaySX8a6Pmeg7,spotify:track:7rPWZTM7nnaySX8a6Pmeg7,https://api.spotify.com/v1/tracks/7rPWZTM7nnaySX8a6Pmeg7,https://api.spotify.com/v1/audio-analysis/7rPWZTM7nnaySX8a6Pmeg7,183354,4
Please Do Not Lean (feat. BADBADNOTGOOD),Daniel Caesar & BADBADNOTGOOD,71,0.67,0.41,1,-13.444,1,0.0381,0.241,8.55e-06,0.167,0.46,127.972,audio_features,5uXO1sjZ7VbNKexKaFRna3,spotify:track:5uXO1sjZ7VbNKexKaFRna3,https://api.spotify.com/v1/tracks/5uXO1sjZ7VbNKexKaFRna3,https://api.spotify.com/v1/audio-analysis/5uXO1sjZ7VbNKexKaFRna3,240938,4
Stereo Driver,Q,62,0.743,0.711,7,-5.953,1,0.0353,0.0198,5.75e-05,0.0893,0.842,97.992,audio_features,1yGzzCuLd5vH5gSb1Ii6jU,spotify:track:1yGzzCuLd5vH5gSb1Ii6jU,https://api.spotify.com/v1/tracks/1yGzzCuLd5vH5gSb1Ii6jU,https://api.spotify.com/v1/audio-analysis/1yGzzCuLd5vH5gSb1Ii6jU,231533,4
Lovetap,PawPaw Rod,9,0.65,0.496,4,-8.68,1,0.0486,0.133,3.74e-05,0.324,0.762,82.071,audio_features,0nWiDgx8LrFDxTF1dKNGhp,spotify:track:0nWiDgx8LrFDxTF1dKNGhp,https://api.spotify.com/v1/tracks/0nWiDgx8LrFDxTF1dKNGhp,https://api.spotify.com/v1/audio-analysis/0nWiDgx8LrFDxTF1dKNGhp,201832,4
Invincible (feat. Daniel Caesar),Omar Apollo & Daniel Caesar,71,0.555,0.474,6,-11.706,0,0.0668,0.224,0.00426,0.162,0.262,134.89,audio_features,7jhxagwOk9y1HC5ciRfmkQ,spotify:track:7jhxagwOk9y1HC5ciRfmkQ,https://api.spotify.com/v1/tracks/7jhxagwOk9y1HC5ciRfmkQ,https://api.spotify.com/v1/audio-analysis/7jhxagwOk9y1HC5ciRfmkQ,216160,4
Trust,RealestK,53,0.515,0.496,0,-9.441,1,0.0387,0.0475,1.53e-06,0.167,0.17,66.958,audio_features,6YecmNnABghHDPTNlG3md5,spotify:track:6YecmNnABghHDPTNlG3md5,https://api.spotify.com/v1/tracks/6YecmNnABghHDPTNlG3md5,https://api.spotify.com/v1/audio-analysis/6YecmNnABghHDPTNlG3md5,165420,3
END OF DAYS,Floyd Fuji,30,0.57,0.557,2,-7.058,1,0.0316,0.261,1.83e-05,0.269,0.188,76.058,audio_features,5enMs9HhVONWrSgVw7ra8f,spotify:track:5enMs9HhVONWrSgVw7ra8f,https://api.spotify.com/v1/tracks/5enMs9HhVONWrSgVw7ra8f,https://api.spotify.com/v1/audio-analysis/5enMs9HhVONWrSgVw7ra8f,185155,4
The Dress,Dijon,70,0.747,0.531,8,-5.99,1,0.0477,0.266,1.8e-06,0.192,0.785,88.009,audio_features,0YMe6PHRbeDcN7KJdCG0bW,spotify:track:0YMe6PHRbeDcN7KJdCG0bW,https://api.spotify.com/v1/tracks/0YMe6PHRbeDcN7KJdCG0bW,https://api.spotify.com/v1/audio-analysis/0YMe6PHRbeDcN7KJdCG0bW,184768,4
Wildfires,SAULT,68,0.862,0.314,3,-8.269,0,0.0369,0.108,0.156,0.0878,0.502,114.472,audio_features,4Tzw9IdZbVyzmpWrvsGaNX,spotify:track:4Tzw9IdZbVyzmpWrvsGaNX,https://api.spotify.com/v1/tracks/4Tzw9IdZbVyzmpWrvsGaNX,https://api.spotify.com/v1/audio-analysis/4Tzw9IdZbVyzmpWrvsGaNX,206947,4
Self-Contained,DWY,49,0.35,0.157,5,-11.442,0,0.0323,0.968,3.51e-05,0.14,0.354,75.303,audio_features,69juaKk6uRwnslwNX5niEp,spotify:track:69juaKk6uRwnslwNX5niEp,https://api.spotify.com/v1/tracks/69juaKk6uRwnslwNX5niEp,https://api.spotify.com/v1/audio-analysis/69juaKk6uRwnslwNX5niEp,181166,4
Take Me Where Your Heart Is,Q,67,0.858,0.426,10,-8.879,0,0.0402,0.00586,0.761,0.0977,0.419,89.981,audio_features,1RJl5cZ8kFpoVFOS2x6scI,spotify:track:1RJl5cZ8kFpoVFOS2x6scI,https://api.spotify.com/v1/tracks/1RJl5cZ8kFpoVFOS2x6scI,https://api.spotify.com/v1/audio-analysis/1RJl5cZ8kFpoVFOS2x6scI,192897,4
IN THE AIR (SPED UP),DESTIN CONRAD,54,0.674,0.492,1,-5.687,1,0.0504,0.0351,0.00378,0.136,0.368,153.499,audio_features,5NmLXvwNgcvE6DhJMxyIV6,spotify:track:5NmLXvwNgcvE6DhJMxyIV6,https://api.spotify.com/v1/tracks/5NmLXvwNgcvE6DhJMxyIV6,https://api.spotify.com/v1/audio-analysis/5NmLXvwNgcvE6DhJMxyIV6,102014,4
Orange Colored Day,Arima Ederra,37,0.526,0.435,1,-11.774,1,0.0512,0.82,0.00443,0.093,0.0492,141.87,audio_features,2ivD3llyr1jlAxfaFES71l,spotify:track:2ivD3llyr1jlAxfaFES71l,https://api.spotify.com/v1/tracks/2ivD3llyr1jlAxfaFES71l,https://api.spotify.com/v1/audio-analysis/2ivD3llyr1jlAxfaFES71l,187933,3
Killing Me,Omar Apollo,67,0.861,0.27,6,-9.515,0,0.0616,0.301,0.00288,0.124,0.608,84.004,audio_features,5BhK8Mho223YLPQOLfzWNP,spotify:track:5BhK8Mho223YLPQOLfzWNP,https://api.spotify.com/v1/tracks/5BhK8Mho223YLPQOLfzWNP,https://api.spotify.com/v1/audio-analysis/5BhK8Mho223YLPQOLfzWNP,165320,4
PERFECT PACE,Asha Imuno & Amaria,47,0.732,0.75,7,-5.35,1,0.0636,0.205,0.000182,0.101,0.697,87.948,audio_features,5sr3Cp0w8kIefyKKU3YnnV,spotify:track:5sr3Cp0w8kIefyKKU3YnnV,https://api.spotify.com/v1/tracks/5sr3Cp0w8kIefyKKU3YnnV,https://api.spotify.com/v1/audio-analysis/5sr3Cp0w8kIefyKKU3YnnV,158000,4
Chocolate Hills,Khruangbin & Leon Bridges,64,0.675,0.28,3,-11.854,1,0.0632,0.594,0.00916,0.109,0.218,129.942,audio_features,1EUOby36hEzSkTVVKRAWQP,spotify:track:1EUOby36hEzSkTVVKRAWQP,https://api.spotify.com/v1/tracks/1EUOby36hEzSkTVVKRAWQP,https://api.spotify.com/v1/audio-analysis/1EUOby36hEzSkTVVKRAWQP,190433,4
Figures,Gaidaa,21,0.79,0.369,1,-15.413,1,0.0673,0.00638,2.5e-06,0.113,0.484,103.995,audio_features,7zEeY9dw8wpTrxn4Ll26bu,spotify:track:7zEeY9dw8wpTrxn4Ll26bu,https://api.spotify.com/v1/tracks/7zEeY9dw8wpTrxn4Ll26bu,https://api.spotify.com/v1/audio-analysis/7zEeY9dw8wpTrxn4Ll26bu,152590,4
Pink + White - Live at Electric Lady,Remi Wolf,61,0.498,0.468,9,-6.17,1,0.0502,0.133,0,0.103,0.55,148.266,audio_features,5uJK1i4LU4I5Ai5qCeHonu,spotify:track:5uJK1i4LU4I5Ai5qCeHonu,https://api.spotify.com/v1/tracks/5uJK1i4LU4I5Ai5qCeHonu,https://api.spotify.com/v1/audio-analysis/5uJK1i4LU4I5Ai5qCeHonu,233407,3
Lucky Me,Flwr Chyld & Sebastian Mikael,3,0.769,0.707,6,-10.56,1,0.117,0.291,0.0919,0.0778,0.779,112.021,audio_features,066XcsGBMGUpamyOkH2xXX,spotify:track:066XcsGBMGUpamyOkH2xXX,https://api.spotify.com/v1/tracks/066XcsGBMGUpamyOkH2xXX,https://api.spotify.com/v1/audio-analysis/066XcsGBMGUpamyOkH2xXX,222857,4
Shameless,Avenoir,61,0.686,0.415,4,-11.502,0,0.0425,0.743,0.000162,0.228,0.236,130.015,audio_features,2MJlhN2OockKCadeGS4AEP,spotify:track:2MJlhN2OockKCadeGS4AEP,https://api.spotify.com/v1/tracks/2MJlhN2OockKCadeGS4AEP,https://api.spotify.com/v1/audio-analysis/2MJlhN2OockKCadeGS4AEP,175387,4
Whiteclaw,"The Last Artful, Dodgr",43,0.729,0.447,1,-9.376,1,0.0431,0.244,1.03e-05,0.103,0.187,119.933,audio_features,6DpLbRHQLP3dJvz3khE3UE,spotify:track:6DpLbRHQLP3dJvz3khE3UE,https://api.spotify.com/v1/tracks/6DpLbRHQLP3dJvz3khE3UE,https://api.spotify.com/v1/audio-analysis/6DpLbRHQLP3dJvz3khE3UE,167151,4
ysbcmn,GODBY,41,0.55,0.316,5,-10.587,0,0.0738,0.558,0.0752,0.122,0.147,87.012,audio_features,0xy1sGYDq3hDYjIjLkq9zD,spotify:track:0xy1sGYDq3hDYjIjLkq9zD,https://api.spotify.com/v1/tracks/0xy1sGYDq3hDYjIjLkq9zD,https://api.spotify.com/v1/audio-analysis/0xy1sGYDq3hDYjIjLkq9zD,199107,4
Xtasy (Remix) [feat. Doechii],Ravyn Lenae & Doechii,60,0.663,0.794,5,-7.793,1,0.0886,0.231,0.000693,0.0861,0.74,107.084,audio_features,610faOY46uYOBi3KXazpSj,spotify:track:610faOY46uYOBi3KXazpSj,https://api.spotify.com/v1/tracks/610faOY46uYOBi3KXazpSj,https://api.spotify.com/v1/audio-analysis/610faOY46uYOBi3KXazpSj,270498,4
safety,greek,59,0.437,0.309,6,-12.927,1,0.032,0.38,0,0.15,0.44,100.009,audio_features,5EQxUpN2n5MUXtqIGbUOzk,spotify:track:5EQxUpN2n5MUXtqIGbUOzk,https://api.spotify.com/v1/tracks/5EQxUpN2n5MUXtqIGbUOzk,https://api.spotify.com/v1/audio-analysis/5EQxUpN2n5MUXtqIGbUOzk,183600,3
Last Dance,Montell Fish,59,0.532,0.158,7,-15.94,0,0.0608,0.938,0.000283,0.434,0.143,159.49,audio_features,3Kfh2IIk7nehym6iv2Ru8P,spotify:track:3Kfh2IIk7nehym6iv2Ru8P,https://api.spotify.com/v1/tracks/3Kfh2IIk7nehym6iv2Ru8P,https://api.spotify.com/v1/audio-analysis/3Kfh2IIk7nehym6iv2Ru8P,189000,3
Palm Wine Dreamz,Azekel & anaiis,9,0.691,0.562,9,-5.792,1,0.14,0.385,0,0.13,0.143,112.566,audio_features,5aYuMcDrdKnfj9rjfKGeWW,spotify:track:5aYuMcDrdKnfj9rjfKGeWW,https://api.spotify.com/v1/tracks/5aYuMcDrdKnfj9rjfKGeWW,https://api.spotify.com/v1/audio-analysis/5aYuMcDrdKnfj9rjfKGeWW,231720,4
2 DOGS 1 LEASH,Noah Guy,58,0.746,0.542,1,-9.355,1,0.0804,0.559,0.0166,0.18,0.408,129.877,audio_features,3fyoU0LaGw1yqxK2bbWcOJ,spotify:track:3fyoU0LaGw1yqxK2bbWcOJ,https://api.spotify.com/v1/tracks/3fyoU0LaGw1yqxK2bbWcOJ,https://api.spotify.com/v1/audio-analysis/3fyoU0LaGw1yqxK2bbWcOJ,162462,4
I Love You More Than You Know (feat. Childish Gambino),bLAck pARty & Childish Gambino,58,0.625,0.592,11,-8.034,0,0.0363,0.0971,0.073,0.119,0.217,88.04,audio_features,3xfz3yzwXhSQCSvJXoM7fY,spotify:track:3xfz3yzwXhSQCSvJXoM7fY,https://api.spotify.com/v1/tracks/3xfz3yzwXhSQCSvJXoM7fY,https://api.spotify.com/v1/audio-analysis/3xfz3yzwXhSQCSvJXoM7fY,263360,4
Ce Soir,Duckwrth & Syd,58,0.658,0.72,1,-6.178,1,0.142,0.0152,0,0.0855,0.542,108.105,audio_features,207wpnoruEx0FoLj2Z8cQj,spotify:track:207wpnoruEx0FoLj2Z8cQj,https://api.spotify.com/v1/tracks/207wpnoruEx0FoLj2Z8cQj,https://api.spotify.com/v1/audio-analysis/207wpnoruEx0FoLj2Z8cQj,162222,4
Fool 4 U,Yuna,58,0.76,0.404,8,-10.028,1,0.0425,0.763,0.00119,0.106,0.665,150.023,audio_features,0UFthA0qo3JDLxqfG25kgP,spotify:track:0UFthA0qo3JDLxqfG25kgP,https://api.spotify.com/v1/tracks/0UFthA0qo3JDLxqfG25kgP,https://api.spotify.com/v1/audio-analysis/0UFthA0qo3JDLxqfG25kgP,179000,4
Relax and Run (feat. Erika de Casier & Eva Tolkin),Blood Orange & Erika de Casier,58,0.706,0.374,4,-14.254,0,0.0687,0.721,0.113,0.108,0.255,119.563,audio_features,5s3mhLIMAUxDeTELjS8gVT,spotify:track:5s3mhLIMAUxDeTELjS8gVT,https://api.spotify.com/v1/tracks/5s3mhLIMAUxDeTELjS8gVT,https://api.spotify.com/v1/audio-analysis/5s3mhLIMAUxDeTELjS8gVT,184600,4
Rider,Mereba,57,0.588,0.448,5,-11.497,0,0.0545,0.793,0.567,0.0931,0.547,94.701,audio_features,7BUnSvQPU5m830Et7fLAZt,spotify:track:7BUnSvQPU5m830Et7fLAZt,https://api.spotify.com/v1/tracks/7BUnSvQPU5m830Et7fLAZt,https://api.spotify.com/v1/audio-analysis/7BUnSvQPU5m830Et7fLAZt,165187,4
Leave Me Alone,RealestK,57,0.534,0.452,10,-10.527,0,0.0401,0.0508,0.00382,0.15,0.08,142.677,audio_features,7gbB9Wy6GkDr0dOZvw6ihK,spotify:track:7gbB9Wy6GkDr0dOZvw6ihK,https://api.spotify.com/v1/tracks/7gbB9Wy6GkDr0dOZvw6ihK,https://api.spotify.com/v1/audio-analysis/7gbB9Wy6GkDr0dOZvw6ihK,156142,4
Stuck In The Middle,Greentea Peng,57,0.832,0.412,1,-9.541,1,0.0727,0.218,0.0362,0.117,0.485,99.994,audio_features,5f7us9O5oOi4QqSpehe3Qo,spotify:track:5f7us9O5oOi4QqSpehe3Qo,https://api.spotify.com/v1/tracks/5f7us9O5oOi4QqSpehe3Qo,https://api.spotify.com/v1/audio-analysis/5f7us9O5oOi4QqSpehe3Qo,166187,4
Deep Green,Christian Kuria,56,0.539,0.635,2,-5.504,1,0.0252,0.0907,0.000295,0.0874,0.461,87.98,audio_features,0hHnuKAlRRLyG7bYg474B8,spotify:track:0hHnuKAlRRLyG7bYg474B8,https://api.spotify.com/v1/tracks/0hHnuKAlRRLyG7bYg474B8,https://api.spotify.com/v1/audio-analysis/0hHnuKAlRRLyG7bYg474B8,203182,4
careless (feat. daniel caesar),FKA twigs & Daniel Caesar,56,0.706,0.395,11,-6.952,0,0.0588,0.724,2.16e-05,0.203,0.26,118.128,audio_features,3xqtvSfofDvSMVwwSbuvKi,spotify:track:3xqtvSfofDvSMVwwSbuvKi,https://api.spotify.com/v1/tracks/3xqtvSfofDvSMVwwSbuvKi,https://api.spotify.com/v1/audio-analysis/3xqtvSfofDvSMVwwSbuvKi,216760,4
Blame,Gabriels,56,0.328,0.401,2,-6.996,0,0.0309,0.787,0.115,0.469,0.501,185.837,audio_features,27dM3Oji0ytPXDYGVwDoJj,spotify:track:27dM3Oji0ytPXDYGVwDoJj,https://api.spotify.com/v1/tracks/27dM3Oji0ytPXDYGVwDoJj,https://api.spotify.com/v1/audio-analysis/27dM3Oji0ytPXDYGVwDoJj,170453,4
Washed Away,Kelela,55,0.158,0.428,4,-10.015,0,0.031,0.976,0.97,0.198,0.134,90.094,audio_features,4Ci2V1PsULUIdpcd4YVlLg,spotify:track:4Ci2V1PsULUIdpcd4YVlLg,https://api.spotify.com/v1/tracks/4Ci2V1PsULUIdpcd4YVlLg,https://api.spotify.com/v1/audio-analysis/4Ci2V1PsULUIdpcd4YVlLg,216179,4
I Got It,Ogi,54,0.724,0.711,6,-6.938,0,0.242,0.594,2.86e-06,0.135,0.407,139.914,audio_features,7v7A2gqJVvSrSl5xOjJaOf,spotify:track:7v7A2gqJVvSrSl5xOjJaOf,https://api.spotify.com/v1/tracks/7v7A2gqJVvSrSl5xOjJaOf,https://api.spotify.com/v1/audio-analysis/7v7A2gqJVvSrSl5xOjJaOf,207200,4
Sinner,Kelz,55,0.435,0.818,1,-7.555,1,0.485,0.8,0.00235,0.108,0.515,135.309,audio_features,4xiQIdWJI5uT6772AxDe9g,spotify:track:4xiQIdWJI5uT6772AxDe9g,https://api.spotify.com/v1/tracks/4xiQIdWJI5uT6772AxDe9g,https://api.spotify.com/v1/audio-analysis/4xiQIdWJI5uT6772AxDe9g,99455,3
Inside Out – A COLORS SHOW,Ravyn Lenae,54,0.342,0.405,3,-10.195,0,0.0334,0.732,0,0.0737,0.48,126.829,audio_features,6hjiaLxYiZfQTn70mfasJ2,spotify:track:6hjiaLxYiZfQTn70mfasJ2,https://api.spotify.com/v1/tracks/6hjiaLxYiZfQTn70mfasJ2,https://api.spotify.com/v1/audio-analysis/6hjiaLxYiZfQTn70mfasJ2,232571,4
