song,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Unassailable,Nadav Amir-Himmel,58,0.472,0.0166,5,-29.747,1,0.062,0.995,0.964,0.118,0.13,114.492,audio_features,5n3cwcqeC5XvcBuix3ZuVC,spotify:track:5n3cwcqeC5XvcBuix3ZuVC,https://api.spotify.com/v1/tracks/5n3cwcqeC5XvcBuix3ZuVC,https://api.spotify.com/v1/audio-analysis/5n3cwcqeC5XvcBuix3ZuVC,194833,4
Letting Go,Ron Adelaar,59,0.361,0.0201,7,-27.554,1,0.0371,0.991,0.933,0.0947,0.151,146.926,audio_features,2aLgFG14lYLiV8YYziZI7Q,spotify:track:2aLgFG14lYLiV8YYziZI7Q,https://api.spotify.com/v1/tracks/2aLgFG14lYLiV8YYziZI7Q,https://api.spotify.com/v1/audio-analysis/2aLgFG14lYLiV8YYziZI7Q,181792,4
Recalibrate,Floyd Nova,59,0.47,0.0278,5,-27.409,1,0.0446,0.995,0.937,0.112,0.344,102.547,audio_features,6kGrBd9wrk0ducE1R9F4uZ,spotify:track:6kGrBd9wrk0ducE1R9F4uZ,https://api.spotify.com/v1/tracks/6kGrBd9wrk0ducE1R9F4uZ,https://api.spotify.com/v1/audio-analysis/6kGrBd9wrk0ducE1R9F4uZ,182294,4
Golden Hour,Leila Milki,59,0.504,0.0248,3,-26.158,1,0.0603,0.993,0.969,0.109,0.198,113.122,audio_features,7cY9kWU1cPLJ1wxxvKEZMh,spotify:track:7cY9kWU1cPLJ1wxxvKEZMh,https://api.spotify.com/v1/tracks/7cY9kWU1cPLJ1wxxvKEZMh,https://api.spotify.com/v1/audio-analysis/7cY9kWU1cPLJ1wxxvKEZMh,94170,4
Hex,Hiroco.M,58,0.396,0.00635,1,-28.98,0,0.039,0.995,0.916,0.104,0.148,65.118,audio_features,6yupcJhCWpLXHjm6zQHgaF,spotify:track:6yupcJhCWpLXHjm6zQHgaF,https://api.spotify.com/v1/tracks/6yupcJhCWpLXHjm6zQHgaF,https://api.spotify.com/v1/audio-analysis/6yupcJhCWpLXHjm6zQHgaF,152000,4
Mimetismo,Joaquim Azevedo,59,0.384,0.0686,8,-24.733,0,0.0578,0.99,0.91,0.0944,0.487,135.352,audio_features,1iGMUpV6h0zA6pUSXfQJVr,spotify:track:1iGMUpV6h0zA6pUSXfQJVr,https://api.spotify.com/v1/tracks/1iGMUpV6h0zA6pUSXfQJVr,https://api.spotify.com/v1/audio-analysis/1iGMUpV6h0zA6pUSXfQJVr,142625,4
Not a Number,Luca Bissette,58,0.39,0.0389,10,-24.728,1,0.0319,0.986,0.928,0.104,0.0613,84.421,audio_features,4nncPBsmSPNNeZ2nbd0QR7,spotify:track:4nncPBsmSPNNeZ2nbd0QR7,https://api.spotify.com/v1/tracks/4nncPBsmSPNNeZ2nbd0QR7,https://api.spotify.com/v1/audio-analysis/4nncPBsmSPNNeZ2nbd0QR7,153941,3
In The End,Regnør,59,0.477,0.0384,7,-31.781,0,0.0372,0.983,0.952,0.123,0.149,91.452,audio_features,23FvAAvnx3NzbTmMiod5nf,spotify:track:23FvAAvnx3NzbTmMiod5nf,https://api.spotify.com/v1/tracks/23FvAAvnx3NzbTmMiod5nf,https://api.spotify.com/v1/audio-analysis/23FvAAvnx3NzbTmMiod5nf,166320,3
Sempiternal,Miriam Raye,60,0.487,0.0708,7,-30.666,1,0.0397,0.99,0.931,0.116,0.49,123.902,audio_features,6aPNSFUv5X13wjZsjJAbYW,spotify:track:6aPNSFUv5X13wjZsjJAbYW,https://api.spotify.com/v1/tracks/6aPNSFUv5X13wjZsjJAbYW,https://api.spotify.com/v1/audio-analysis/6aPNSFUv5X13wjZsjJAbYW,128000,4
Sakteligen,Lykka Alve,58,0.402,0.0158,1,-29.371,1,0.0386,0.994,0.95,0.107,0.135,87.279,audio_features,3l7MIilW80gHnwhoV75y2m,spotify:track:3l7MIilW80gHnwhoV75y2m,https://api.spotify.com/v1/tracks/3l7MIilW80gHnwhoV75y2m,https://api.spotify.com/v1/audio-analysis/3l7MIilW80gHnwhoV75y2m,131907,1
Life Goes On - Hideyuki Hashimoto Rework,Kevin Imbrechts & Hideyuki Hashimoto & Illuminine,58,0.432,0.0213,1,-30.188,1,0.0329,0.992,0.916,0.115,0.144,126.746,audio_features,2u6LWpFrDoipclUF01Oaeu,spotify:track:2u6LWpFrDoipclUF01Oaeu,https://api.spotify.com/v1/tracks/2u6LWpFrDoipclUF01Oaeu,https://api.spotify.com/v1/audio-analysis/2u6LWpFrDoipclUF01Oaeu,188507,3
Night Solace,Josh Kramer,60,0.412,0.0556,11,-25.696,1,0.0307,0.98,0.908,0.108,0.201,145.978,audio_features,4Z94Nth1RThACL5ohW5xpy,spotify:track:4Z94Nth1RThACL5ohW5xpy,https://api.spotify.com/v1/tracks/4Z94Nth1RThACL5ohW5xpy,https://api.spotify.com/v1/audio-analysis/4Z94Nth1RThACL5ohW5xpy,161470,3
Take Me With You,Morunas,58,0.23,0.0333,9,-26.227,0,0.0501,0.988,0.942,0.117,0.177,208.418,audio_features,0eYb8nrvYDtDCCcxdpxaEb,spotify:track:0eYb8nrvYDtDCCcxdpxaEb,https://api.spotify.com/v1/tracks/0eYb8nrvYDtDCCcxdpxaEb,https://api.spotify.com/v1/audio-analysis/0eYb8nrvYDtDCCcxdpxaEb,125993,4
Starry Sky,April Baxter,60,0.563,0.0253,9,-25.218,1,0.0437,0.991,0.831,0.089,0.0987,108.367,audio_features,6d1XH0OKwZVbITLqPoToDg,spotify:track:6d1XH0OKwZVbITLqPoToDg,https://api.spotify.com/v1/tracks/6d1XH0OKwZVbITLqPoToDg,https://api.spotify.com/v1/audio-analysis/6d1XH0OKwZVbITLqPoToDg,140000,4
Sunnebovals,Christian Peterson-Bergling,60,0.41,0.138,0,-25.783,0,0.0304,0.98,0.918,0.108,0.184,83.35,audio_features,0ob3wzPe3R3NpJtUEz0wUQ,spotify:track:0ob3wzPe3R3NpJtUEz0wUQ,https://api.spotify.com/v1/tracks/0ob3wzPe3R3NpJtUEz0wUQ,https://api.spotify.com/v1/audio-analysis/0ob3wzPe3R3NpJtUEz0wUQ,173520,4
Another Life,Eu Nice,59,0.385,0.0251,9,-27.255,1,0.0508,0.992,0.942,0.106,0.238,63.828,audio_features,44jnGxgCSoyxygFmpyCiPy,spotify:track:44jnGxgCSoyxygFmpyCiPy,https://api.spotify.com/v1/tracks/44jnGxgCSoyxygFmpyCiPy,https://api.spotify.com/v1/audio-analysis/44jnGxgCSoyxygFmpyCiPy,139777,5
Be Still,Ben Laver,58,0.318,0.0341,11,-29.525,0,0.0407,0.99,0.87,0.0975,0.073,97.777,audio_features,0xNJLfwntlwTEVXZbmj0PF,spotify:track:0xNJLfwntlwTEVXZbmj0PF,https://api.spotify.com/v1/tracks/0xNJLfwntlwTEVXZbmj0PF,https://api.spotify.com/v1/audio-analysis/0xNJLfwntlwTEVXZbmj0PF,210857,5
Romance No 2 'Normandie',Etienne Balestre,59,0.34,0.103,6,-28.47,1,0.0279,0.986,0.893,0.106,0.188,109.012,audio_features,4zGwlwhObmrKxQSVwaWFMA,spotify:track:4zGwlwhObmrKxQSVwaWFMA,https://api.spotify.com/v1/tracks/4zGwlwhObmrKxQSVwaWFMA,https://api.spotify.com/v1/audio-analysis/4zGwlwhObmrKxQSVwaWFMA,194195,4
Early Memories,Anna Landström,60,0.368,0.0272,7,-24.72,1,0.043,0.99,0.915,0.103,0.51,79.307,audio_features,0yAgdDXxal3Em3W4X1bkGq,spotify:track:0yAgdDXxal3Em3W4X1bkGq,https://api.spotify.com/v1/tracks/0yAgdDXxal3Em3W4X1bkGq,https://api.spotify.com/v1/audio-analysis/0yAgdDXxal3Em3W4X1bkGq,153525,4
Shared Shelter,Biba Dupont,59,0.349,0.0451,4,-27.358,1,0.043,0.996,0.953,0.0758,0.143,93.299,audio_features,2gtgt4HljfLVdXRMPG9QiA,spotify:track:2gtgt4HljfLVdXRMPG9QiA,https://api.spotify.com/v1/tracks/2gtgt4HljfLVdXRMPG9QiA,https://api.spotify.com/v1/audio-analysis/2gtgt4HljfLVdXRMPG9QiA,161724,3
D'émeraude,Daniel Joaví,60,0.458,0.0161,5,-27.243,1,0.0425,0.995,0.965,0.0907,0.0714,138.182,audio_features,27NsmJyv3hRvtP9V48xYNB,spotify:track:27NsmJyv3hRvtP9V48xYNB,https://api.spotify.com/v1/tracks/27NsmJyv3hRvtP9V48xYNB,https://api.spotify.com/v1/audio-analysis/27NsmJyv3hRvtP9V48xYNB,126000,3
Whirling sky,Tamara Blake,61,0.397,0.0511,3,-29.707,1,0.0491,0.977,0.919,0.111,0.298,124.936,audio_features,0ngwNemhn1nKmYHYZnJZmB,spotify:track:0ngwNemhn1nKmYHYZnJZmB,https://api.spotify.com/v1/tracks/0ngwNemhn1nKmYHYZnJZmB,https://api.spotify.com/v1/audio-analysis/0ngwNemhn1nKmYHYZnJZmB,169875,3
La grande Nue,Felix Tanguy,60,0.298,0.0362,9,-27.899,1,0.0402,0.989,0.907,0.101,0.246,92.603,audio_features,3umYvXZeXEt4JrefxncSx6,spotify:track:3umYvXZeXEt4JrefxncSx6,https://api.spotify.com/v1/tracks/3umYvXZeXEt4JrefxncSx6,https://api.spotify.com/v1/audio-analysis/3umYvXZeXEt4JrefxncSx6,184235,4
Whereabouts,Portia Price,59,0.48,0.0505,0,-28.691,1,0.0518,0.99,0.897,0.121,0.151,83.353,audio_features,4BWkwMwvllPPl0XKxPxRad,spotify:track:4BWkwMwvllPPl0XKxPxRad,https://api.spotify.com/v1/tracks/4BWkwMwvllPPl0XKxPxRad,https://api.spotify.com/v1/audio-analysis/4BWkwMwvllPPl0XKxPxRad,189750,4
Departure,JON,57,0.426,0.0271,7,-26.072,0,0.0368,0.994,0.699,0.101,0.164,91.208,audio_features,5HSBbEUofDbCCZOuXaJ9un,spotify:track:5HSBbEUofDbCCZOuXaJ9un,https://api.spotify.com/v1/tracks/5HSBbEUofDbCCZOuXaJ9un,https://api.spotify.com/v1/audio-analysis/5HSBbEUofDbCCZOuXaJ9un,184000,3
Like a Child,Hiroko Murakami & Hiroco.M,59,0.259,0.00486,0,-31.167,1,0.0524,0.994,0.927,0.144,0.281,65.403,audio_features,2J9UTgDdul3kMGZgnsUZIp,spotify:track:2J9UTgDdul3kMGZgnsUZIp,https://api.spotify.com/v1/tracks/2J9UTgDdul3kMGZgnsUZIp,https://api.spotify.com/v1/audio-analysis/2J9UTgDdul3kMGZgnsUZIp,155138,3
"Romance no 1 ""Nordica""",Antoine Minot,59,0.283,0.037,10,-28.545,1,0.0274,0.985,0.94,0.107,0.128,81.803,audio_features,5yWWqRGYKTfSoFTYKAnDlo,spotify:track:5yWWqRGYKTfSoFTYKAnDlo,https://api.spotify.com/v1/tracks/5yWWqRGYKTfSoFTYKAnDlo,https://api.spotify.com/v1/audio-analysis/5yWWqRGYKTfSoFTYKAnDlo,172617,4
Finally Ours,Derick Carson,58,0.137,0.023,2,-32.328,1,0.0415,0.988,0.884,0.101,0.06,77.873,audio_features,790LoJy9GwWsIjtu8PZEos,spotify:track:790LoJy9GwWsIjtu8PZEos,https://api.spotify.com/v1/tracks/790LoJy9GwWsIjtu8PZEos,https://api.spotify.com/v1/audio-analysis/790LoJy9GwWsIjtu8PZEos,148500,3
Sleeping at last,Stephanie Middleton,60,0.329,0.0592,4,-30.669,1,0.0423,0.986,0.929,0.0932,0.276,110.747,audio_features,1ri9OTTCvGn1yMlDiqAdFS,spotify:track:1ri9OTTCvGn1yMlDiqAdFS,https://api.spotify.com/v1/tracks/1ri9OTTCvGn1yMlDiqAdFS,https://api.spotify.com/v1/audio-analysis/1ri9OTTCvGn1yMlDiqAdFS,134750,3
Tendrement,Michael Janzen,59,0.422,0.0265,4,-26.777,1,0.0391,0.993,0.937,0.0977,0.23,76.954,audio_features,4WFF3LgLuK0qGqY1YUdzD6,spotify:track:4WFF3LgLuK0qGqY1YUdzD6,https://api.spotify.com/v1/tracks/4WFF3LgLuK0qGqY1YUdzD6,https://api.spotify.com/v1/audio-analysis/4WFF3LgLuK0qGqY1YUdzD6,129901,3
Answer With Light,Warble,59,0.403,0.0289,3,-25.258,0,0.0443,0.991,0.949,0.102,0.185,129.766,audio_features,51bCmUlVILY4qBFkm2t0Km,spotify:track:51bCmUlVILY4qBFkm2t0Km,https://api.spotify.com/v1/tracks/51bCmUlVILY4qBFkm2t0Km,https://api.spotify.com/v1/audio-analysis/51bCmUlVILY4qBFkm2t0Km,141500,4
Dear,Daigo Hanada,58,0.335,0.0168,8,-32.159,0,0.0479,0.989,0.856,0.0998,0.177,92.277,audio_features,7ICZkeodyeK8foAiGbJjOI,spotify:track:7ICZkeodyeK8foAiGbJjOI,https://api.spotify.com/v1/tracks/7ICZkeodyeK8foAiGbJjOI,https://api.spotify.com/v1/audio-analysis/7ICZkeodyeK8foAiGbJjOI,116000,3
Caliesa,Max Sauer,60,0.373,0.00694,6,-28.016,0,0.0451,0.992,0.952,0.0964,0.173,128.379,audio_features,4Lj9Ap737rbqtH2Zd6skxa,spotify:track:4Lj9Ap737rbqtH2Zd6skxa,https://api.spotify.com/v1/tracks/4Lj9Ap737rbqtH2Zd6skxa,https://api.spotify.com/v1/audio-analysis/4Lj9Ap737rbqtH2Zd6skxa,172135,4
Nocturnes op.3,Taichi Chishaki,60,0.604,0.06,0,-25.813,1,0.0713,0.996,0.96,0.106,0.275,130.794,audio_features,2n4tgkKIrN1DPOUamOFnrO,spotify:track:2n4tgkKIrN1DPOUamOFnrO,https://api.spotify.com/v1/tracks/2n4tgkKIrN1DPOUamOFnrO,https://api.spotify.com/v1/audio-analysis/2n4tgkKIrN1DPOUamOFnrO,154714,4
Il Colibrì,Carlo Boscoli,59,0.503,0.0555,3,-24.975,1,0.0338,0.977,0.824,0.106,0.167,128.033,audio_features,52gy2KpFkLkAERIhMCYESc,spotify:track:52gy2KpFkLkAERIhMCYESc,https://api.spotify.com/v1/tracks/52gy2KpFkLkAERIhMCYESc,https://api.spotify.com/v1/audio-analysis/52gy2KpFkLkAERIhMCYESc,150187,4
Confession,Michael Frankenberger,59,0.249,0.136,4,-24.626,1,0.0339,0.977,0.914,0.109,0.314,158.634,audio_features,7IhjDHQ2l4uRgyRNkWgbWt,spotify:track:7IhjDHQ2l4uRgyRNkWgbWt,https://api.spotify.com/v1/tracks/7IhjDHQ2l4uRgyRNkWgbWt,https://api.spotify.com/v1/audio-analysis/7IhjDHQ2l4uRgyRNkWgbWt,149123,4
Fusionnelle,Omri Grummet & Nadav Amir-Himmel,59,0.249,0.0374,5,-28.261,1,0.0596,0.996,0.946,0.124,0.14,64.162,audio_features,6osge3cxU5DKKEcbru8Tk5,spotify:track:6osge3cxU5DKKEcbru8Tk5,https://api.spotify.com/v1/tracks/6osge3cxU5DKKEcbru8Tk5,https://api.spotify.com/v1/audio-analysis/6osge3cxU5DKKEcbru8Tk5,145810,3
Reverence,Andrea Monet,60,0.495,0.0495,10,-29.144,1,0.0358,0.984,0.937,0.102,0.223,61.915,audio_features,058YoEqihKwmd8ipTOEWse,spotify:track:058YoEqihKwmd8ipTOEWse,https://api.spotify.com/v1/tracks/058YoEqihKwmd8ipTOEWse,https://api.spotify.com/v1/audio-analysis/058YoEqihKwmd8ipTOEWse,138000,4
Movement,Sanna Aalto,58,0.407,0.0573,1,-28.79,0,0.0483,0.99,0.944,0.0901,0.437,128.937,audio_features,3qowDmCLrK4mgwbbFW5unz,spotify:track:3qowDmCLrK4mgwbbFW5unz,https://api.spotify.com/v1/tracks/3qowDmCLrK4mgwbbFW5unz,https://api.spotify.com/v1/audio-analysis/3qowDmCLrK4mgwbbFW5unz,174000,1
momente,Massimo Pavoni,59,0.343,0.0133,8,-25.855,0,0.0416,0.993,0.948,0.101,0.14,72.186,audio_features,3e9Gta423esoiEi5AoIApd,spotify:track:3e9Gta423esoiEi5AoIApd,https://api.spotify.com/v1/tracks/3e9Gta423esoiEi5AoIApd,https://api.spotify.com/v1/audio-analysis/3e9Gta423esoiEi5AoIApd,126289,3
Santolea,Xaverius Love,59,0.49,0.0531,2,-27.898,1,0.0534,0.995,0.931,0.108,0.319,99.335,audio_features,6X4fTprmm1elJ6LPGXJEsP,spotify:track:6X4fTprmm1elJ6LPGXJEsP,https://api.spotify.com/v1/tracks/6X4fTprmm1elJ6LPGXJEsP,https://api.spotify.com/v1/audio-analysis/6X4fTprmm1elJ6LPGXJEsP,151250,3
Matin,Anne Vallayer,59,0.492,0.138,4,-27.362,1,0.0502,0.991,0.933,0.0893,0.184,114.103,audio_features,1TWlhhICPR0UpyIJhxPiEx,spotify:track:1TWlhhICPR0UpyIJhxPiEx,https://api.spotify.com/v1/tracks/1TWlhhICPR0UpyIJhxPiEx,https://api.spotify.com/v1/audio-analysis/1TWlhhICPR0UpyIJhxPiEx,114000,3
For Kate,Ed Chinaski,58,0.315,0.0546,3,-28.225,1,0.0596,0.994,0.902,0.11,0.128,163.274,audio_features,4uNQlDhz4fIKvjvdSESKou,spotify:track:4uNQlDhz4fIKvjvdSESKou,https://api.spotify.com/v1/tracks/4uNQlDhz4fIKvjvdSESKou,https://api.spotify.com/v1/audio-analysis/4uNQlDhz4fIKvjvdSESKou,137520,3
Still,Frederiq,61,0.438,0.0358,1,-28.953,1,0.0344,0.987,0.93,0.0966,0.115,90.827,audio_features,2lMF3cGQbTOzELfwj4Ex3F,spotify:track:2lMF3cGQbTOzELfwj4Ex3F,https://api.spotify.com/v1/tracks/2lMF3cGQbTOzELfwj4Ex3F,https://api.spotify.com/v1/audio-analysis/2lMF3cGQbTOzELfwj4Ex3F,151500,4
Aislingeach,Chloe Doyle,59,0.343,0.0184,5,-32.656,0,0.0444,0.993,0.928,0.123,0.303,66.526,audio_features,45YmYHJG9AoFEg6X2xvmTV,spotify:track:45YmYHJG9AoFEg6X2xvmTV,https://api.spotify.com/v1/tracks/45YmYHJG9AoFEg6X2xvmTV,https://api.spotify.com/v1/audio-analysis/45YmYHJG9AoFEg6X2xvmTV,121519,3
Phoneme,Denise Santoz,59,0.3,0.122,2,-30.482,1,0.0355,0.973,0.909,0.104,0.225,97.192,audio_features,0NEX6oBUy1iu6KALZ1m94c,spotify:track:0NEX6oBUy1iu6KALZ1m94c,https://api.spotify.com/v1/tracks/0NEX6oBUy1iu6KALZ1m94c,https://api.spotify.com/v1/audio-analysis/0NEX6oBUy1iu6KALZ1m94c,171500,4
Like Before,Ole-Bjørn Talstad,58,0.56,0.0345,11,-28.982,0,0.0353,0.987,0.918,0.102,0.34,48.281,audio_features,27An0sDvzMb7GM6pRE9ycF,spotify:track:27An0sDvzMb7GM6pRE9ycF,https://api.spotify.com/v1/tracks/27An0sDvzMb7GM6pRE9ycF,https://api.spotify.com/v1/audio-analysis/27An0sDvzMb7GM6pRE9ycF,135903,4
Rester Dans Les Parages,Arlo Thiem,58,0.39,0.0358,0,-27.261,1,0.0342,0.992,0.89,0.122,0.159,140.22,audio_features,3NqUYlQxTAWw3Mg3OaOwUE,spotify:track:3NqUYlQxTAWw3Mg3OaOwUE,https://api.spotify.com/v1/tracks/3NqUYlQxTAWw3Mg3OaOwUE,https://api.spotify.com/v1/audio-analysis/3NqUYlQxTAWw3Mg3OaOwUE,148000,4
The Water Floats,Howie Paget,62,0.286,0.0206,7,-30.593,1,0.0475,0.993,0.927,0.11,0.316,123.067,audio_features,7gSXF0SO2U7QrR5O0lhOdA,spotify:track:7gSXF0SO2U7QrR5O0lhOdA,https://api.spotify.com/v1/tracks/7gSXF0SO2U7QrR5O0lhOdA,https://api.spotify.com/v1/audio-analysis/7gSXF0SO2U7QrR5O0lhOdA,139500,5
Vilma,Ledetraad,57,0.211,0.21,5,-32.349,1,0.0563,0.964,0.847,0.1,0.22,204.592,audio_features,6M2N8fKC1Ik2rX6ZFW9QOf,spotify:track:6M2N8fKC1Ik2rX6ZFW9QOf,https://api.spotify.com/v1/tracks/6M2N8fKC1Ik2rX6ZFW9QOf,https://api.spotify.com/v1/audio-analysis/6M2N8fKC1Ik2rX6ZFW9QOf,120062,4
Aether,Giuliano Poles,57,0.297,0.0186,6,-32.877,0,0.0462,0.988,0.925,0.0982,0.0991,123.928,audio_features,4e25SPifKDmXdg6brXqyRH,spotify:track:4e25SPifKDmXdg6brXqyRH,https://api.spotify.com/v1/tracks/4e25SPifKDmXdg6brXqyRH,https://api.spotify.com/v1/audio-analysis/4e25SPifKDmXdg6brXqyRH,130130,1
Le notti rosse,Marinella Necchi,57,0.339,0.0138,11,-33.138,0,0.0337,0.992,0.902,0.0866,0.175,82.431,audio_features,5axUCaGmmqMGXyAg8BF1FF,spotify:track:5axUCaGmmqMGXyAg8BF1FF,https://api.spotify.com/v1/tracks/5axUCaGmmqMGXyAg8BF1FF,https://api.spotify.com/v1/audio-analysis/5axUCaGmmqMGXyAg8BF1FF,134595,4
My Absence,Giselle Guarezi,60,0.574,0.0236,8,-24.283,1,0.0691,0.996,0.953,0.121,0.245,68.24,audio_features,60aQ47g6775vmbN3yMntql,spotify:track:60aQ47g6775vmbN3yMntql,https://api.spotify.com/v1/tracks/60aQ47g6775vmbN3yMntql,https://api.spotify.com/v1/audio-analysis/60aQ47g6775vmbN3yMntql,118270,4
Needle and Thread,Aisha Edwards,57,0.441,0.0323,7,-29.816,0,0.0438,0.993,0.773,0.106,0.16,116.428,audio_features,2jUd0hF3zy4FNsO2ODt3hq,spotify:track:2jUd0hF3zy4FNsO2ODt3hq,https://api.spotify.com/v1/tracks/2jUd0hF3zy4FNsO2ODt3hq,https://api.spotify.com/v1/audio-analysis/2jUd0hF3zy4FNsO2ODt3hq,166542,5
Ombre,Valentina Romano,59,0.397,0.00919,11,-27.502,0,0.0402,0.994,0.934,0.104,0.102,76.178,audio_features,3iwSjHyE2dXvTgzL2u771I,spotify:track:3iwSjHyE2dXvTgzL2u771I,https://api.spotify.com/v1/tracks/3iwSjHyE2dXvTgzL2u771I,https://api.spotify.com/v1/audio-analysis/3iwSjHyE2dXvTgzL2u771I,125184,4
Skymning,Vanja Lind,57,0.256,0.00409,1,-35.54,1,0.0396,0.995,0.913,0.12,0.437,101.043,audio_features,2jRlPB32YMnpz1qcIY97oY,spotify:track:2jRlPB32YMnpz1qcIY97oY,https://api.spotify.com/v1/tracks/2jRlPB32YMnpz1qcIY97oY,https://api.spotify.com/v1/audio-analysis/2jRlPB32YMnpz1qcIY97oY,123114,4
Libre,Con Alma,62,0.427,0.0272,1,-23.74,1,0.049,0.96,0.852,0.109,0.0911,68.903,audio_features,4v1nkqzbzajcLBxEnJ1AP3,spotify:track:4v1nkqzbzajcLBxEnJ1AP3,https://api.spotify.com/v1/tracks/4v1nkqzbzajcLBxEnJ1AP3,https://api.spotify.com/v1/audio-analysis/4v1nkqzbzajcLBxEnJ1AP3,143625,3
Dans,Frode Gjermundsen,58,0.418,0.115,0,-28.377,1,0.0507,0.99,0.954,0.088,0.193,176.005,audio_features,32M1PQzEcQ3QayteUcZDrD,spotify:track:32M1PQzEcQ3QayteUcZDrD,https://api.spotify.com/v1/tracks/32M1PQzEcQ3QayteUcZDrD,https://api.spotify.com/v1/audio-analysis/32M1PQzEcQ3QayteUcZDrD,142125,4
River Running Free,Miriam Raye,60,0.266,0.0661,8,-30.81,1,0.049,0.991,0.919,0.0993,0.516,191.598,audio_features,2qCzkyUdNWxGY0lQh0jp8F,spotify:track:2qCzkyUdNWxGY0lQh0jp8F,https://api.spotify.com/v1/tracks/2qCzkyUdNWxGY0lQh0jp8F,https://api.spotify.com/v1/audio-analysis/2qCzkyUdNWxGY0lQh0jp8F,136000,3
Fleurs Séchées,Projet Calmant,58,0.288,0.0294,1,-29.164,0,0.0358,0.972,0.917,0.109,0.156,80.046,audio_features,70oTgyGPmB9ZtU2lrjbZfj,spotify:track:70oTgyGPmB9ZtU2lrjbZfj,https://api.spotify.com/v1/tracks/70oTgyGPmB9ZtU2lrjbZfj,https://api.spotify.com/v1/audio-analysis/70oTgyGPmB9ZtU2lrjbZfj,126625,1
Gocce d'acqua,Andrea Binotto,58,0.381,0.0056,5,-28.975,1,0.0443,0.995,0.904,0.0963,0.259,133.188,audio_features,5GYKdUcKo5iuhHla2ekgS9,spotify:track:5GYKdUcKo5iuhHla2ekgS9,https://api.spotify.com/v1/tracks/5GYKdUcKo5iuhHla2ekgS9,https://api.spotify.com/v1/audio-analysis/5GYKdUcKo5iuhHla2ekgS9,109742,5
Nocturnes op.4,Taichi Chishaki,58,0.576,0.0359,3,-29.107,1,0.0929,0.995,0.951,0.11,0.101,139.033,audio_features,6JVzX8BxLiG4WN3xkJZ3Xu,spotify:track:6JVzX8BxLiG4WN3xkJZ3Xu,https://api.spotify.com/v1/tracks/6JVzX8BxLiG4WN3xkJZ3Xu,https://api.spotify.com/v1/audio-analysis/6JVzX8BxLiG4WN3xkJZ3Xu,171071,4
Bienveillant,Edie Chastain,61,0.416,0.0267,0,-31.465,1,0.0434,0.995,0.943,0.122,0.393,74.187,audio_features,0RFePvTBDtrlnhopyDRS73,spotify:track:0RFePvTBDtrlnhopyDRS73,https://api.spotify.com/v1/tracks/0RFePvTBDtrlnhopyDRS73,https://api.spotify.com/v1/audio-analysis/0RFePvTBDtrlnhopyDRS73,117472,1
Snowfall in a Forest,Jackson Love,58,0.425,0.00957,0,-31.269,0,0.044,0.995,0.957,0.108,0.0965,91.129,audio_features,0DoZ4rU4WmaHcySIJHQY5A,spotify:track:0DoZ4rU4WmaHcySIJHQY5A,https://api.spotify.com/v1/tracks/0DoZ4rU4WmaHcySIJHQY5A,https://api.spotify.com/v1/audio-analysis/0DoZ4rU4WmaHcySIJHQY5A,148802,4
Moving Slowly,Jacques Blanc,59,0.27,0.0229,5,-29.554,1,0.0363,0.994,0.911,0.0818,0.238,88.897,audio_features,4xYztiOcXXOiC1TwTsXuY3,spotify:track:4xYztiOcXXOiC1TwTsXuY3,https://api.spotify.com/v1/tracks/4xYztiOcXXOiC1TwTsXuY3,https://api.spotify.com/v1/audio-analysis/4xYztiOcXXOiC1TwTsXuY3,119524,4
Howthian,Niall Byrne,58,0.384,0.0178,5,-33.397,0,0.0314,0.994,0.939,0.114,0.164,61.485,audio_features,7Ifj1BA2mFHr1FmCxV9p1M,spotify:track:7Ifj1BA2mFHr1FmCxV9p1M,https://api.spotify.com/v1/tracks/7Ifj1BA2mFHr1FmCxV9p1M,https://api.spotify.com/v1/audio-analysis/7Ifj1BA2mFHr1FmCxV9p1M,144555,4
Immersion,Ellie-May Robertson,59,0.465,0.0561,7,-30.924,0,0.0512,0.989,0.882,0.123,0.697,110.634,audio_features,2n07NKEPbQ1ABTvhTGJcYj,spotify:track:2n07NKEPbQ1ABTvhTGJcYj,https://api.spotify.com/v1/tracks/2n07NKEPbQ1ABTvhTGJcYj,https://api.spotify.com/v1/audio-analysis/2n07NKEPbQ1ABTvhTGJcYj,144500,4
Lucie,Wings for Louise,57,0.187,0.0233,3,-28.782,1,0.0369,0.991,0.807,0.112,0.121,82.643,audio_features,5ccHob3neg5ciFjZpwSLif,spotify:track:5ccHob3neg5ciFjZpwSLif,https://api.spotify.com/v1/tracks/5ccHob3neg5ciFjZpwSLif,https://api.spotify.com/v1/audio-analysis/5ccHob3neg5ciFjZpwSLif,137143,4
Echo,Hideyuki Hashimoto,57,0.516,0.0213,1,-33.477,1,0.0392,0.986,0.956,0.145,0.0481,82.577,audio_features,5CBDOzmi9RXYOWi7YMrU9e,spotify:track:5CBDOzmi9RXYOWi7YMrU9e,https://api.spotify.com/v1/tracks/5CBDOzmi9RXYOWi7YMrU9e,https://api.spotify.com/v1/audio-analysis/5CBDOzmi9RXYOWi7YMrU9e,121250,3
